#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA19393	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.9234	-17.0135	0.4745	3.1887	-3.3706	1.3448	-1.2549	1.0219	3.9466	-1.9355
NA19399	AFR	AFR	0.0000	0.9967	0.0033	0.0000	0.0000	60.5247	-17.7250	-0.3679	0.4760	-1.3812	0.0653	1.2634	-3.0628	1.9697	-2.0648
HG01982	AMR	AMR	0.0000	0.0041	0.9959	0.0000	0.0000	-5.2945	-17.7211	18.5416	-28.2617	-1.7487	-0.5305	-2.8965	-3.6298	4.7159	-1.7398
HG01055	AMR	AMR	0.0000	0.0018	0.9841	0.0000	0.0141	7.8924	4.4583	5.0787	4.3434	-3.5884	-4.7254	-0.4498	-3.3508	7.0680	0.9288
HG04210	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9777	-8.7500	-20.1233	-6.2573	-2.9554	0.5061	0.6911	-0.3275	3.9546	-2.8394
HG02657	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9479	-5.2710	-14.7282	-2.4803	-3.1710	-1.2238	0.5081	-1.7646	8.8734	-0.9551
HG02513	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4507	-43.8748	0.5886	8.7834	5.4436	2.4687	0.7170	-2.7490	6.5762	-0.3638
HG01461	AMR	AMR	0.0000	0.0020	0.9980	0.0000	0.0000	9.6304	-6.8604	11.5571	-10.5992	-2.5218	-0.6133	1.1763	2.2373	5.2363	-1.9184
NA19741	AMR	AMR	0.0000	0.0093	0.9907	0.0000	0.0000	-5.5368	-19.3753	18.9383	-28.3197	-3.6856	1.1769	4.9855	-0.0922	0.7303	2.7647
HG01865	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.3822	-44.0884	1.7548	7.8683	-0.4586	-1.9415	1.3414	-0.4087	2.9359	0.5042
HG00120	EUR	EUR	0.0000	0.0000	0.0021	0.0000	0.9979	0.6667	14.3105	4.0212	8.8566	-4.3956	-1.2930	1.6364	-2.2577	5.0172	-0.6429
HG01260	AMR	AMR	0.0000	0.0031	0.9968	0.0000	0.0001	7.2485	-3.4435	10.9464	-4.9594	-5.5441	-4.3735	10.4821	1.9619	0.3384	-1.9245
HG04006	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7363	-9.7311	-19.7602	-7.4562	-6.0408	0.6386	3.4034	0.6783	3.2998	3.9731
NA19914	AFR	AFR	0.0000	0.9994	0.0006	0.0000	0.0000	44.4346	-9.2774	0.5570	3.6918	-2.8836	-2.1887	3.0828	1.5286	6.7099	-3.8903
NA19088	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0756	-43.1830	2.2765	5.7794	-10.7377	-1.9809	3.4664	-0.6158	4.6677	1.5634
NA18530	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.2542	-44.8984	2.5269	6.3944	-6.0854	-2.9644	4.9068	0.9517	7.3066	1.0093
NA19468	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	59.0524	-17.4628	0.1339	2.7368	-3.8562	0.1730	-0.8004	0.2057	5.7316	-2.9104
NA19916	AFR	AFR	0.0000	0.9958	0.0042	0.0000	0.0000	56.3921	-14.5878	1.4178	1.6719	-4.5410	-0.7494	-0.2287	0.3388	6.6462	-0.6769
NA19384	AFR	AFR	0.0000	0.9984	0.0016	0.0000	0.0000	60.0229	-16.7187	-0.7861	0.8147	-3.8256	-0.4800	0.6950	-2.5223	2.7769	-1.8165
HG02107	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.5662	-17.1961	-0.3273	1.1255	-4.2176	0.3086	2.0208	2.0722	8.7175	-4.2791
HG02666	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.8487	-16.3730	-1.1339	1.0310	-4.3498	1.4395	2.6708	3.3387	4.9151	1.1568
HG01618	EUR	EUR	0.0000	0.0000	0.0543	0.0000	0.9457	1.3258	11.6571	3.4396	8.1534	-2.4199	-1.2454	1.9858	0.9826	6.8444	1.5849
HG03796	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3678	-15.8599	-14.6178	-2.7912	-6.0863	-4.0354	4.6828	-4.7982	4.8696	1.7905
NA18968	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-6.8501	-43.0633	3.3947	4.3194	-14.2199	-2.7180	1.1768	4.0526	3.0432	2.0488
HG03812	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.8246	-12.5955	-17.6461	-1.6278	-0.9080	2.6943	0.0998	-3.6715	1.8945	1.0807
HG00271	EUR	EUR	0.0000	0.0000	0.0323	0.0000	0.9677	-1.6062	8.6918	5.5180	8.1133	-9.3466	4.3044	5.2760	-3.0958	-0.3704	0.2589
HG03539	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	58.5886	-17.2601	-0.1132	2.7809	-3.2330	-2.1707	2.1736	-1.0591	7.0870	1.5740
NA18645	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.0517	-46.0196	2.6330	6.2809	-5.0273	-0.5467	4.0416	1.3897	2.5128	-2.8019
HG03781	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5970	-8.8629	-18.9877	-5.8911	-4.8806	-0.5044	0.5217	-1.7030	1.4457	-5.3371
HG02768	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.4117	-17.5756	-1.1173	1.4726	-1.4029	2.1943	3.2574	-0.0801	5.7311	-0.8148
HG03634	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2155	-2.2943	-13.8452	-1.4399	-0.8803	-1.6697	5.1157	-1.6992	4.0323	0.4199
NA11994	EUR	EUR	0.0000	0.0000	0.0011	0.0000	0.9989	-0.9964	11.6608	5.1759	9.1186	-4.8490	0.5226	2.2778	-3.9776	4.4438	0.1332
HG01086	AMR	AMR	0.0001	0.0000	0.5855	0.0000	0.4144	5.6616	2.8986	8.0636	1.4232	-3.9996	-5.1162	2.8867	-0.4871	2.8020	-0.3828
HG02221	EUR	EUR	0.0000	0.0000	0.0007	0.0000	0.9993	1.8223	12.0701	4.6549	8.7976	0.1878	-5.3929	4.5821	-2.7375	8.2943	-3.2102
HG01857	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7625	-43.5901	0.7205	7.1572	0.8488	1.6779	-1.6913	-0.7780	7.0992	4.2051
HG00264	EUR	EUR	0.0000	0.0000	0.0114	0.0000	0.9886	1.3319	13.6161	6.6180	8.2050	-3.5440	-1.7728	2.3351	-0.0824	7.8212	-3.2659
HG00139	EUR	EUR	0.0000	0.0000	0.2610	0.0000	0.7390	1.1525	12.7302	6.1182	10.2575	-2.9104	-1.2081	1.0477	-0.9940	-0.8636	-4.8583
HG02219	EUR	EUR	0.0000	0.0000	0.0456	0.0000	0.9544	3.0658	13.3371	6.1093	8.9526	-3.0178	-7.6550	2.2526	-1.0176	1.5527	3.2242
HG02634	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.3408	-15.9639	0.6053	2.4209	-4.0396	-0.7783	3.8852	1.6595	7.7127	1.7293
HG02620	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.3610	-16.9574	0.0044	2.2848	-1.2954	0.5079	3.1958	2.0482	3.3961	-4.6775
HG01491	EUR	AMR	0.0000	0.0000	0.2131	0.0000	0.7869	0.6989	7.3309	8.3465	2.2119	-3.2605	-2.8702	0.0716	0.8414	-0.5693	-1.7255
HG04060	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6654	-5.4348	-15.7845	-3.8777	-2.7372	-2.3043	0.2306	2.6658	1.7997	-0.6681
HG00254	EUR	EUR	0.0000	0.0000	0.0001	0.0000	0.9999	0.9241	13.0771	4.3036	9.4505	-5.0755	-1.8003	1.4992	0.0433	4.1851	-0.5379
HG01797	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.8659	-44.6592	-0.0001	7.3626	4.2690	1.7361	-2.0809	-0.0800	3.9570	-1.1398
HG03890	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.3373	-8.9711	-17.1549	-4.4372	-0.8710	0.1875	5.2467	-0.2552	3.2954	-0.2268
HG02455	AFR	AFR	0.0000	0.9988	0.0012	0.0000	0.0000	51.7630	-13.0402	-0.3273	2.1080	-4.1847	-2.8836	2.0121	0.0409	2.4539	-0.4503
HG01571	AMR	AMR	0.0000	0.0014	0.9986	0.0000	0.0000	-6.1520	-12.7635	16.4320	-23.9031	-2.5609	-1.0249	1.7498	1.6150	4.5415	-0.1435
HG02658	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.8194	-3.3174	-14.6362	-3.9178	1.3086	-2.1356	7.7087	2.4553	8.9342	2.3871
HG01525	EUR	EUR	0.0000	0.0000	0.0103	0.0000	0.9897	2.6638	11.3509	4.2379	8.3137	-4.8781	-5.2957	1.4900	-4.1790	5.7489	3.9177
HG00290	EUR	EUR	0.0000	0.0000	0.0063	0.0000	0.9937	-1.2808	6.5370	4.3486	8.4086	-6.6808	9.2259	0.3796	-1.3864	6.2979	1.4175
HG01284	AMR	AMR	0.0000	0.0000	0.9989	0.0000	0.0011	2.3170	2.6990	8.1533	-1.0361	-1.2243	-1.6017	4.8250	-5.8319	-4.0089	-2.9425
NA12546	EUR	EUR	0.0000	0.0000	0.0265	0.0000	0.9735	0.2042	12.9132	4.6834	10.0048	-2.8409	2.7403	-1.6938	-2.0193	8.2734	-4.8973
HG02356	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.8955	-46.1906	0.7338	9.1076	5.6714	-0.3259	4.1378	1.8183	8.0775	-1.2964
NA20278	AFR	AFR	0.0000	0.6826	0.3174	0.0000	0.0000	31.1181	-1.1172	2.1385	6.8925	-1.4756	-0.3771	2.9029	-1.4769	1.1341	-0.4298
HG02597	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.8941	-0.0932	-13.4090	-2.8043	-4.9444	-1.6615	2.1549	1.6211	4.8813	-2.3606
HG02239	EUR	EUR	0.0001	0.0000	0.3418	0.0000	0.6581	2.6514	10.5392	3.9122	8.3209	-2.9308	-1.4716	-0.9175	-1.6752	2.0105	-0.1665
HG01810	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1171	-43.4194	0.6334	7.0059	4.7889	0.2656	2.4256	-1.5194	1.9642	-2.0821
HG01844	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3639	-42.3250	0.2708	6.9577	1.1552	0.8104	3.8900	-0.2453	4.4733	-2.8623
HG03718	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3895	-8.5241	-21.6006	-6.0044	-4.7822	-1.4585	1.8027	2.9899	6.8989	-1.7322
HG04227	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9170	-9.5745	-21.8000	-3.0832	-4.2123	-3.0539	1.4575	-1.3324	4.7000	-1.0628
HG01191	AMR	AMR	0.0000	0.0017	0.8994	0.0000	0.0988	5.6550	2.2713	8.9946	-1.8004	-1.2849	-4.1332	0.1588	2.9205	4.6355	-1.0965
HG03767	SAS	SAS	0.0000	0.0000	0.0000	0.9999	0.0001	-0.0890	-0.4912	-12.3937	-1.7573	-1.9169	-5.8744	-0.7599	-3.8261	2.8970	-2.5975
HG02512	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.6069	-43.0718	-0.3901	7.1823	3.0359	0.3138	1.5131	0.8165	3.7798	0.9453
HG02231	EUR	EUR	0.0000	0.0000	0.0032	0.0002	0.9966	1.2458	13.2030	4.4356	10.9829	-3.2284	-6.2834	3.7028	-2.2615	3.1349	-3.7693
HG03517	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.9940	-18.8072	-0.4550	-0.1426	-2.2652	-0.8715	1.1104	-1.6668	3.7504	-1.7988
HG01816	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3529	-44.1625	2.1942	10.1635	4.4671	-1.3220	5.7838	1.8828	5.8095	-0.2653
NA21114	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5325	-4.9176	-19.5483	-5.2074	-3.8272	-2.4933	0.8463	-0.4365	6.3110	0.8650
NA19664	AMR	AMR	0.0000	0.0154	0.9846	0.0000	0.0000	-0.4465	-9.7223	12.4976	-12.8054	-4.1569	-4.0912	0.6252	-1.2330	5.4823	3.1572
NA18915	AFR	AFR	0.0000	0.9986	0.0014	0.0000	0.0000	62.5877	-18.4222	1.0544	0.6312	-0.7308	0.4775	2.8496	-3.3990	5.2838	0.9603
NA18953	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.6742	-43.5244	3.6422	4.7548	-14.4118	-3.1604	-2.3709	-1.7536	4.0986	0.5955
HG03808	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.5207	-13.0499	-15.0324	-4.0830	-6.0385	-1.8636	1.2873	-1.8478	-0.5212	-2.3151
HG02624	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	61.9232	-17.0426	-0.9153	2.1743	-2.2459	-0.2715	2.7694	1.6920	2.6070	2.3709
NA20766	EUR	EUR	0.0000	0.0000	0.0010	0.0000	0.9990	1.0872	12.5155	2.4919	8.9957	-2.4291	-5.0428	1.9403	-2.8555	5.7197	3.3092
HG03856	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9334	-10.8918	-21.1598	-6.7064	-8.5938	2.3145	0.5240	2.9000	-1.3528	2.3428
HG01363	AMR	AMR	0.0000	0.0081	0.9919	0.0000	0.0000	8.8617	-4.1472	9.9272	-2.4982	-2.9047	-1.3814	3.0508	3.7278	2.2640	0.5528
HG00553	AMR	AMR	0.0000	0.0100	0.9900	0.0000	0.0000	12.3483	-0.5873	6.8387	0.0518	-0.8346	-0.8312	1.2296	1.3932	2.3923	-2.4897
HG01883	AFR	AFR	0.0000	0.9990	0.0010	0.0000	0.0000	53.4558	-13.2151	-0.0280	1.6535	-4.0701	-3.7379	5.0317	-0.2360	5.1037	-1.9508
HG01986	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	54.9580	-13.8368	2.0018	2.6551	-1.9804	-1.8584	0.4124	-1.3758	7.3709	2.2797
NA19210	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	63.6401	-17.6984	-0.7707	1.7164	-3.7350	0.5838	3.4619	-3.2391	4.3524	-0.3959
HG04211	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.0096	-6.0930	-20.5152	-4.9894	-2.7329	-3.9468	2.4220	4.1234	8.0142	-6.7747
NA19901	AFR	AFR	0.0000	0.9942	0.0058	0.0000	0.0000	54.4841	-15.4915	1.5128	0.2648	-3.9551	-1.5853	2.6387	-1.2232	1.9846	1.5811
HG02878	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.9866	-18.4627	0.5805	1.3892	-3.3596	0.4697	3.8325	2.8141	4.0576	-1.9727
HG00306	EUR	EUR	0.0000	0.0000	0.0002	0.0000	0.9998	-1.0534	9.3371	5.9522	8.9244	-8.4388	-0.1773	-0.5173	-0.5026	3.0457	-0.5072
HG02367	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9659	-43.5989	0.7708	9.7404	3.3203	0.2290	1.9183	-0.9967	1.9300	-0.3993
HG03922	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6768	-13.0185	-15.9032	-4.9696	-4.7285	-0.0400	3.4244	-2.6516	3.9949	-0.7738
HG03687	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3194	-7.9226	-19.4296	-4.0494	-2.4973	0.2711	-0.3668	-0.5654	5.0227	0.1685
NA21100	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1175	-5.6804	-19.8641	-5.7761	-7.9695	-10.2258	3.1692	-0.1882	8.7744	-2.9096
HG00476	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.9322	-45.3163	2.4531	7.3701	-2.3893	-1.7932	1.7632	-3.4306	4.0872	0.7746
HG02595	AFR	AFR	0.0000	0.9987	0.0013	0.0000	0.0000	62.4396	-16.5034	0.3410	1.7987	-2.5244	-0.1474	3.6939	1.3809	2.8704	-0.7015
NA21111	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2199	-4.5341	-20.5976	-7.6832	-4.0553	-2.3536	2.2836	0.7166	5.9618	1.6149
HG02410	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7242	-44.4612	1.5494	7.5958	2.9891	-0.2672	2.5360	1.2001	1.1523	-2.4893
HG01133	AMR	AMR	0.0018	0.0231	0.9683	0.0042	0.0026	1.7983	5.9739	6.8131	2.5062	-1.8436	-6.7990	4.5265	0.1204	1.0366	-4.4119
HG02652	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1052	-1.9664	-13.7399	-3.9976	-2.2010	-1.8347	-0.1018	-0.5525	8.9733	1.7178
NA18599	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9305	-43.4989	3.4322	5.5921	-7.7786	-2.2594	1.1482	1.6415	1.3141	-1.6401
HG02654	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6720	1.0878	-13.3444	-2.6468	-2.3328	-2.9722	0.2158	-3.1749	0.7517	-0.0385
HG01501	AMR	EUR	0.0003	0.0002	0.6598	0.0005	0.3392	4.5296	10.4876	5.4286	10.0381	-0.9721	0.0016	4.3414	1.0622	4.4075	-0.1291
NA19056	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6041	-42.4619	2.5443	6.8359	-13.9814	-2.9999	3.0812	-1.9183	1.6252	3.6677
HG02580	AFR	AFR	0.0000	0.9986	0.0014	0.0000	0.0000	52.0065	-13.0694	0.4801	3.9503	-4.2560	-0.9880	-2.0448	0.2726	0.3851	-0.3555
HG03760	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.0145	-8.5255	-20.0228	-5.4594	-4.5576	0.6178	1.3776	-2.9536	0.7274	-1.2994
HG03636	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0287	-2.4972	-14.4708	-3.0386	-5.8466	-1.9227	4.1136	-6.6784	7.9215	-2.7962
NA19834	AFR	AFR	0.0000	0.9986	0.0014	0.0000	0.0000	47.9495	-9.0939	2.4972	3.6056	-3.8447	-0.7950	3.2538	-2.8965	6.0643	-0.6881
HG00599	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.4586	-43.9907	3.4085	6.9357	-6.9123	-2.0342	1.8527	-2.0447	3.8827	-3.3713
HG03887	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7670	-8.0967	-20.5244	-6.1992	-5.9971	-2.6039	2.8778	-1.4078	5.5880	-0.3079
HG03838	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5270	-9.2675	-19.6895	-6.5979	-5.5565	-4.5541	-1.3068	1.8338	2.4714	1.5731
HG00689	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.3160	-45.3451	0.9702	8.1966	-1.5500	-0.0118	3.2940	-0.4872	2.7339	-1.4802
HG01137	AMR	AMR	0.0000	0.0122	0.9878	0.0000	0.0000	-1.4034	-0.1245	11.2370	-9.3258	-1.8123	-4.8501	-0.6950	5.6803	2.7204	0.4071
HG01277	AMR	AMR	0.0000	0.0016	0.9984	0.0000	0.0000	-2.8742	-2.6764	12.8223	-8.1690	-5.5549	-2.1503	2.6605	0.3461	1.5299	1.6471
HG03752	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2671	-7.8011	-18.1655	-5.1417	-4.3081	3.4082	0.5634	-0.5607	9.8831	2.8021
HG00978	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.7713	-43.2760	0.9779	8.4146	2.5552	-0.0939	0.9303	1.2064	4.5272	-4.0519
HG04080	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.6091	-5.3597	-16.7273	-3.8543	-0.4349	-1.5655	3.5863	-3.0618	1.7590	-1.4431
HG01111	AMR	AMR	0.0042	0.0349	0.9586	0.0004	0.0020	5.4843	2.9016	6.5116	1.8417	-4.7870	-5.7215	0.9000	1.1685	4.6014	-4.1941
HG00342	EUR	EUR	0.0000	0.0000	0.0094	0.0321	0.9584	-2.0625	7.5828	4.4089	10.6742	-6.9084	7.2142	2.6212	0.3081	1.7296	2.2183
NA19143	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.1490	-17.6574	0.1531	1.4973	-3.7827	-1.4609	5.0194	-3.5933	5.1188	-1.4644
NA19323	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	57.8394	-17.0021	-2.4676	1.4651	-5.7543	2.7420	-2.7761	4.0792	5.2285	-3.6712
HG02589	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.0451	-18.0228	-0.5429	3.1279	-3.7373	0.6370	3.5714	3.1706	5.5461	1.0095
HG03823	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1874	-10.4540	-16.9804	-3.2322	-5.9696	-1.7626	0.8939	-0.9548	6.2452	-0.9478
HG02549	AFR	AFR	0.0000	0.9984	0.0016	0.0000	0.0000	61.8123	-16.5625	-0.5779	0.8770	-2.5347	-0.7282	1.9568	-0.7108	6.9438	-0.5474
HG03667	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1487	-9.6792	-21.8267	-4.1884	-2.9911	-0.7004	2.2595	-0.6679	3.3368	1.1539
HG02496	AFR	AFR	0.0000	0.9994	0.0006	0.0000	0.0000	58.4554	-13.8382	0.5124	2.6193	-4.2256	-2.4840	3.4281	0.4174	4.8718	-0.9640
HG01492	EUR	AMR	0.0000	0.0000	0.3964	0.0000	0.6036	1.4479	3.6818	8.1238	-0.4544	-3.0000	-3.3056	3.6444	0.9784	0.5337	-0.7822
HG03457	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.3326	-17.8588	-1.3156	2.4255	-4.4563	-2.5946	1.7828	0.9573	2.8814	-1.5474
HG01864	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.4145	-43.8606	0.9943	8.7916	2.6421	0.7010	3.1316	-2.7523	3.7015	0.8907
HG00729	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.1864	-44.4715	1.4040	8.5057	-1.5872	-0.8362	2.5813	-3.0845	3.0098	1.5331
HG01383	AMR	AMR	0.0000	0.0000	0.6239	0.0000	0.3761	-0.5785	3.0166	9.6849	-3.6006	-3.0062	-3.0456	2.9231	-4.3120	6.4097	0.5502
HG03913	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3038	-10.8132	-16.7211	-3.8457	-5.9717	-0.9163	-0.1585	-1.1361	5.2000	-0.3557
HG03604	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5920	-11.7744	-16.5685	-4.1934	-2.8590	-0.7847	-0.6871	-0.1338	6.3436	-0.2240
HG02645	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	60.7248	-17.5377	-0.4177	2.1234	-1.8357	0.3635	4.4965	-0.2926	4.1762	-2.3072
HG01589	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.2791	-2.8008	-13.5430	-3.0295	-2.1884	4.2323	3.1688	-0.9611	6.9119	0.8019
HG02009	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	53.8079	-11.8611	1.9760	3.2850	-3.6165	0.7736	1.7785	-4.6335	3.1239	1.9333
NA19328	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	59.6988	-16.8371	-0.7054	3.2412	-5.0325	1.4705	-0.2754	-0.9462	2.8677	-1.1441
HG02799	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.2053	-17.0399	0.1973	1.7778	-2.6602	1.6702	2.8706	-0.9764	7.8450	-1.5694
NA12341	EUR	EUR	0.0000	0.0000	0.0319	0.0000	0.9681	0.4021	10.8757	4.3536	8.5711	-7.0544	2.6498	5.3771	-2.9736	8.9635	0.6066
NA19334	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	60.3568	-17.0909	-1.4838	2.6227	-3.6731	3.9500	-1.7632	-3.3988	2.5980	-3.1806
HG02661	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5270	-3.0353	-14.2125	-3.0842	-6.2092	-2.9053	0.7093	2.1895	3.0116	1.1352
HG00136	EUR	EUR	0.0000	0.0000	0.0985	0.0000	0.9015	0.6619	12.7638	5.9893	8.4837	-8.0765	-0.6262	-1.1103	0.5107	2.8396	-1.5206
NA11832	EUR	EUR	0.0000	0.0000	0.0930	0.0000	0.9070	0.6283	13.1723	4.6174	10.3698	-2.0248	-1.7524	3.3376	2.7858	7.0616	-0.8739
HG03476	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.3698	-17.2719	-0.9216	1.1162	-3.3442	-0.4566	2.6112	2.0157	3.3407	-3.6289
HG02588	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	61.0038	-15.8337	0.6317	1.2841	-3.2417	-0.9219	5.9393	0.0158	2.6814	-2.9781
HG03193	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.8657	-18.1197	1.0668	1.2920	-4.4397	-5.9212	-1.3615	-1.2219	4.9513	0.4064
HG02089	AMR	AMR	0.0000	0.0204	0.9796	0.0000	0.0000	-5.4901	-14.5603	17.8071	-24.6627	-1.1850	-3.7476	3.7593	-3.4040	5.2626	-1.5072
NA19383	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	59.4415	-18.0254	-0.1019	2.8106	-3.1102	0.2286	0.1932	2.5589	4.2131	-0.4027
HG02603	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4216	-1.0761	-15.6963	-2.4993	-4.7510	-3.7517	2.5739	-2.7326	6.5314	-4.5004
HG03267	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.2990	-18.7661	-0.4872	1.3465	-2.4554	-2.2584	3.7059	-1.7528	3.1074	-0.9593
HG03351	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.3110	-17.1775	-0.7123	1.5087	-4.0521	-1.9514	1.8921	-1.4585	4.0692	-2.9541
HG01914	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	54.0231	-12.9087	-0.0091	1.1288	-3.6640	-1.1398	0.2781	-2.9073	6.7306	2.8186
HG00327	EUR	EUR	0.0000	0.0000	0.1680	0.0000	0.8320	-0.7247	9.1771	6.4590	8.5386	-6.8653	7.0824	2.2168	0.5473	3.9355	0.5240
HG01465	AMR	AMR	0.0000	0.0000	0.6352	0.0064	0.3584	-0.1475	5.2070	6.3940	1.4771	-2.2159	1.5004	2.5385	1.1903	6.8319	11.0090
HG03048	AFR	AFR	0.0000	0.9963	0.0037	0.0000	0.0000	62.2463	-16.7711	0.2936	1.3945	-2.4871	2.1571	5.5790	-0.4042	5.1677	-0.4716
HG03977	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3186	-11.2778	-23.1173	-5.4436	-4.0678	0.2684	-1.8858	-0.1512	2.8413	1.8183
