#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5
HG00638	AMR	AMR	0.0000	0.0004	0.9959	0.0000	0.0037	11.3486	4.6116	7.4726	0.7156	2.6691
HG02105	AMR	AMR	0.0000	0.0019	0.9981	0.0000	0.0000	-8.2263	-25.1452	22.1695	-39.0765	0.2747
NA18579	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.6276	-43.7193	1.9728	7.3448	6.3477
HG01342	AMR	AMR	0.0000	0.0175	0.9820	0.0000	0.0005	19.5393	-6.2407	5.9232	-4.5855	-0.4202
HG03127	AFR	AFR	0.0000	0.9988	0.0012	0.0000	0.0000	61.9043	-16.8915	0.7864	1.8054	3.6948
HG02084	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0799	-42.5457	0.7881	6.8480	-1.9521
HG03744	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4972	-9.2419	-17.3464	-4.1880	-0.5803
NA19346	AFR	AFR	0.0000	0.9987	0.0013	0.0000	0.0000	60.8225	-16.1414	0.7837	2.1272	1.7952
HG03485	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	63.0949	-18.0826	1.7951	2.6525	2.4751
HG00351	EUR	EUR	0.0000	0.0000	0.1470	0.0000	0.8530	-1.9563	10.0454	7.6663	8.3930	6.5632
HG02231	EUR	EUR	0.0000	0.0000	0.0246	0.0000	0.9754	1.2123	13.2065	4.4442	10.7554	-1.0340
NA20342	AFR	AFR	0.0000	0.7526	0.2474	0.0000	0.0000	37.3280	-6.0474	3.1192	4.8998	0.7370
HG02232	EUR	EUR	0.0000	0.0000	0.0094	0.0000	0.9906	2.1152	12.9666	5.6914	10.5117	0.6701
HG02396	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.9448	-46.2908	0.7157	9.1496	-6.6423
HG00260	EUR	EUR	0.0000	0.0000	0.0158	0.0000	0.9842	-1.1506	13.5049	7.3316	10.0071	3.6255
HG00233	EUR	EUR	0.0000	0.0000	0.0039	0.0000	0.9961	0.8533	12.4272	6.0360	10.6396	3.0041
HG03376	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.7006	-17.3903	-0.5268	1.4480	3.6169
HG00264	EUR	EUR	0.0000	0.0000	0.0006	0.0000	0.9994	1.2883	13.6053	6.5483	8.4735	1.2344
HG03740	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.0050	-9.1305	-20.5240	-5.8095	4.2704
HG00328	EUR	EUR	0.0000	0.0000	0.0646	0.0000	0.9354	-0.7839	10.2377	6.9217	9.0152	4.6129
HG02660	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9000	-1.3610	-12.6339	-2.9346	3.8590
HG00864	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.2529	-43.8595	0.4511	9.8895	-4.2187
HG03432	AFR	AFR	0.0000	0.9994	0.0006	0.0000	0.0000	62.0573	-15.9192	1.2963	0.5157	4.5848
HG00176	EUR	EUR	0.0000	0.0000	0.0371	0.0000	0.9629	-3.8472	8.0949	6.7209	7.7709	1.5664
HG01676	EUR	EUR	0.0000	0.0000	0.0777	0.0000	0.9223	0.9019	13.3861	5.8517	10.3633	0.9347
HG04146	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7138	-13.1109	-17.1529	-3.2464	2.8104
HG03212	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.7136	-18.3564	0.6191	0.2733	3.0298
HG03049	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.1434	-17.2249	0.5603	2.2548	0.3497
HG01251	AMR	AMR	0.0000	0.0000	0.9999	0.0000	0.0001	-1.5561	2.3779	10.5364	-4.4896	2.6855
HG00982	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0132	-43.2961	1.2096	8.7185	-5.1408
HG03854	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.0461	-8.2176	-20.3494	-7.3369	-2.5277
HG00278	EUR	EUR	0.0000	0.0000	0.0384	0.0000	0.9616	-0.3928	9.5869	5.1414	8.8761	5.5341
HG01058	AMR	AMR	0.0001	0.0000	0.6804	0.0001	0.3194	7.5897	1.5741	6.5785	-0.1408	1.2096
HG03111	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.5366	-18.4897	0.6943	1.3296	1.4383
HG02649	SAS	SAS	0.0000	0.0000	0.0000	0.9959	0.0041	0.8962	-0.7089	-10.3403	-1.8641	0.4771
NA19648	AMR	AMR	0.0000	0.0000	0.6485	0.0000	0.3515	1.4325	10.8168	5.1973	5.2655	-3.6486
HG01970	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	-4.5026	-10.2390	17.4248	-23.0585	0.3129
HG01089	AMR	AMR	0.0001	0.0083	0.9723	0.0021	0.0172	9.3081	1.8136	6.8292	2.6258	1.8727
NA20772	EUR	EUR	0.0000	0.0000	0.0284	0.0000	0.9716	2.4412	10.8914	3.1497	9.2956	2.5294
HG00323	EUR	EUR	0.0000	0.0000	0.0118	0.0000	0.9882	-1.1652	9.8038	5.7871	8.7336	4.2524
HG00326	EUR	EUR	0.0000	0.0000	0.1798	0.0002	0.8200	-0.5493	8.7824	5.5465	8.3382	4.6702
HG03081	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.1671	-16.9441	-0.1529	3.3422	-0.7072
HG01761	EUR	EUR	0.0000	0.0000	0.1381	0.0000	0.8619	3.0785	12.9664	3.8530	9.8184	1.8125
HG03624	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0297	0.0390	-14.2310	-3.2322	1.9564
NA20828	EUR	EUR	0.0000	0.0000	0.0048	0.0000	0.9952	2.3907	13.7813	3.3177	8.9268	-0.4987
NA19920	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	57.0425	-14.4214	-1.0864	2.1661	2.1379
HG03040	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	62.1669	-16.6755	-0.6405	2.5233	3.9743
HG00119	EUR	EUR	0.0000	0.0000	0.0246	0.0000	0.9754	-0.5683	12.3357	6.4102	10.4361	3.0409
HG02836	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.2935	-17.5749	-0.0311	1.9240	2.9242
NA20885	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4659	-2.5665	-14.3969	-2.6392	6.2816
NA18543	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1345	-45.1428	1.8489	9.6206	-0.7696
HG00464	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.1085	-44.8022	3.3885	7.8507	2.1023
NA18950	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.5840	-43.1314	5.4598	6.9507	10.6130
NA18643	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.8406	-45.2283	4.6483	7.6408	7.4392
NA19776	AMR	AMR	0.0000	0.0000	1.0000	0.0000	0.0000	1.7581	-6.2044	12.0518	-12.2537	-2.8133
HG02464	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	63.2040	-17.6891	-0.2269	1.4531	-0.8933
HG03108	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.0489	-17.6656	0.4238	1.9353	2.5522
HG03824	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.0000	-13.6927	-15.3999	-4.4601	3.4183
NA19475	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	59.3167	-18.5176	-1.1446	3.3844	2.8530
HG00274	EUR	EUR	0.0000	0.0000	0.0145	0.0000	0.9855	-1.1944	11.2146	4.6356	9.2779	7.4753
HG03660	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2955	-6.4494	-16.2839	-2.2904	4.6560
HG03117	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.0404	-15.8632	-0.0522	2.0161	1.9546
HG04106	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9743	-8.5872	-20.3018	-6.0293	2.0803
HG02494	SAS	SAS	0.0253	0.0000	0.0000	0.9747	0.0000	0.7102	-5.5111	-11.6569	-1.2887	0.4332
NA20897	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3641	-8.5349	-19.2670	-5.3940	0.7023
NA19728	AMR	AMR	0.0000	0.0101	0.9899	0.0000	0.0000	-6.5252	-22.1169	21.2380	-33.0166	0.8286
NA19143	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	62.2019	-17.6844	0.2607	1.7666	5.0879
NA19095	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	63.2229	-19.0308	0.2463	0.9300	1.7665
HG01896	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	60.7596	-17.6853	-1.0007	1.9595	0.9035
NA11919	EUR	EUR	0.0000	0.0000	0.0036	0.0000	0.9964	0.6345	14.0687	5.8549	7.7007	1.3336
NA19383	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	59.4448	-18.0227	0.0499	3.1092	3.9038
HG01518	EUR	EUR	0.0000	0.0000	0.0055	0.0000	0.9945	2.2021	12.0697	6.7154	11.0087	1.6007
HG01694	EUR	EUR	0.0000	0.0000	0.0071	0.0000	0.9929	5.1467	12.5809	3.4692	8.9670	1.4853
HG03132	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.3178	-17.3553	-0.1977	1.7988	3.6509
HG02130	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.5175	-42.7235	-0.8658	7.2707	-3.7657
NA18907	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.1995	-16.9496	-0.3718	2.6422	3.9057
NA20287	AFR	AFR	0.0000	0.9921	0.0079	0.0000	0.0000	50.5764	-12.0136	0.4251	3.0932	3.3513
NA18535	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.2881	-44.5153	2.7910	9.1513	4.0221
HG03756	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.5643	-8.5454	-18.6404	-4.3624	1.4589
HG03636	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9953	-2.4751	-14.2928	-3.2636	3.7863
HG01341	AMR	AMR	0.0000	0.0009	0.9991	0.0000	0.0000	-3.2052	-10.9251	13.7740	-18.6752	1.8562
HG01815	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.8577	-44.7506	1.3315	6.8178	-2.9815
NA21099	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3441	-5.2673	-17.6746	-3.2749	2.9738
HG03016	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6404	-7.1053	-17.3752	-6.1130	-0.7335
NA07000	EUR	EUR	0.0000	0.0000	0.0940	0.0000	0.9060	-0.7058	13.7338	4.8505	9.0261	0.3167
NA19474	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	58.8497	-17.4068	0.1053	1.0543	3.3558
NA19072	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1391	-42.6083	1.4807	4.9321	13.9500
HG04182	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.1784	-12.2008	-18.8902	-1.8049	1.9249
NA19384	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	60.0640	-16.7481	-0.7003	1.0163	2.5493
HG02502	AFR	AFR	0.0000	0.9957	0.0043	0.0000	0.0000	52.0293	-12.7782	1.0345	2.9195	1.6620
HG03268	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.5782	-17.2781	-0.1819	1.5020	3.4137
HG01176	EUR	AMR	0.0000	0.0000	0.3661	0.0000	0.6339	5.8982	2.9797	6.5780	1.5828	-1.4110
NA19247	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	62.5819	-18.7928	0.1099	3.7226	3.7083
NA18640	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.3064	-44.4488	3.2920	6.8355	4.4672
HG03717	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.7327	-8.5531	-23.1673	-5.5249	-0.0728
HG03202	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.9364	-18.3412	-0.9903	1.9854	3.7304
HG00476	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.9323	-45.3851	2.6085	7.5594	2.4475
HG03803	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.2530	-11.8744	-15.4046	-1.1927	3.8989
NA20755	EUR	EUR	0.0000	0.0000	0.0373	0.0000	0.9627	3.0125	14.0296	3.3785	10.7354	1.9888
HG03695	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.5198	-10.7871	-19.8971	-4.9637	2.8261
HG01933	AMR	AMR	0.0000	0.0225	0.9775	0.0000	0.0000	2.0916	-16.6718	17.1179	-24.1035	-0.2994
HG03779	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7392	-7.9826	-19.7513	-3.7891	2.4722
HG02895	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.4910	-17.2840	-0.4674	1.2469	3.5230
NA12874	EUR	EUR	0.0000	0.0000	0.0372	0.0000	0.9628	2.0582	11.2966	5.2523	8.1775	2.1756
HG01845	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-5.4634	-41.8475	2.6987	7.6940	-6.8811
HG01932	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	-5.5929	-15.3993	20.4512	-30.7600	3.4101
HG02870	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	60.4232	-16.7113	0.4715	1.4847	4.2194
HG03812	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.8220	-12.6156	-17.6448	-1.7680	-1.9339
NA19351	AFR	AFR	0.0000	0.9990	0.0010	0.0000	0.0000	59.8986	-17.0132	0.2817	2.1484	2.1911
HG02057	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.6995	-42.7684	-0.2270	8.6802	-4.3902
NA11893	EUR	EUR	0.0000	0.0000	0.1093	0.0000	0.8907	-1.5909	11.6143	3.6487	9.8860	7.5853
HG02265	AMR	AMR	0.0000	0.0025	0.9975	0.0000	0.0000	-7.3810	-21.1411	23.6479	-36.6343	1.2067
HG00349	EUR	EUR	0.0000	0.0000	0.0108	0.0000	0.9892	-1.9075	8.6177	5.2076	8.5436	3.9948
NA07056	EUR	EUR	0.0000	0.0000	0.0070	0.0000	0.9930	0.8476	12.8681	3.7839	8.7388	3.4989
HG02760	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	61.5919	-17.1054	0.1548	1.4832	2.7595
HG00728	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2760	-44.9900	2.1429	7.8514	1.0254
HG03714	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.5770	-4.9292	-14.6033	-0.5841	1.7274
HG01183	AMR	AMR	0.0000	0.0040	0.9959	0.0000	0.0000	7.6361	1.8717	7.9488	2.2711	0.9287
HG00580	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7334	-42.7668	1.9340	6.5648	2.5215
HG02733	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.2903	-1.6361	-14.3961	-4.8786	1.3557
HG01800	EAS	EAS	0.9920	0.0001	0.0079	0.0000	0.0000	-7.0191	-44.3192	1.7795	8.5246	-5.8793
HG01941	AMR	AMR	0.0000	0.0014	0.9986	0.0000	0.0000	-2.2377	-21.1354	19.1174	-31.1170	0.6812
NA20892	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6141	-5.7499	-18.3036	-5.1753	7.6527
NA21110	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.5186	-4.6604	-19.0675	-3.0698	4.3964
NA19080	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8910	-43.7641	3.4585	7.4950	8.0874
HG02603	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3901	-1.0641	-15.7056	-2.7824	2.8770
NA20512	EUR	EUR	0.0000	0.0000	0.0117	0.0000	0.9883	1.8253	11.7422	4.7022	8.4644	2.8979
HG01882	AFR	AFR	0.0000	0.9987	0.0013	0.0000	0.0000	60.3419	-16.8259	1.8087	0.9272	3.1832
NA18612	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.2101	-42.7888	4.1433	7.1728	7.7272
HG01528	EUR	EUR	0.0000	0.0000	0.0585	0.0000	0.9415	3.0001	12.4402	4.8650	11.2315	3.7308
HG02141	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.0188	-43.8513	-0.2943	8.5484	-3.2204
HG04153	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0808	-11.7529	-16.9890	-3.5409	1.0282
NA18953	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.6644	-43.5528	3.7959	4.6356	12.7741
NA18646	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.1108	-44.1351	2.2635	6.3726	5.8747
NA19107	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	61.0742	-16.6105	-0.0770	3.1788	4.4214
HG01492	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	1.4357	3.6783	8.1393	-0.2026	1.2941
NA18748	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9089	-44.5508	2.1865	9.7737	2.1313
NA18998	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-6.2453	-42.3156	3.0384	4.8928	10.1580
NA12718	EUR	EUR	0.0000	0.0000	0.0087	0.0000	0.9913	-0.6427	13.0999	5.7584	8.7058	-1.5214
NA20543	EUR	EUR	0.0000	0.0000	0.0049	0.0000	0.9951	3.2379	12.4888	4.7802	9.7857	-2.7035
HG02595	AFR	AFR	0.0000	0.9987	0.0013	0.0000	0.0000	62.5022	-16.5174	0.3831	1.6967	-1.7218
HG00159	EUR	EUR	0.0000	0.0000	0.0677	0.0000	0.9323	-0.1154	12.3518	5.0719	9.4735	2.8048
HG02053	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	57.3130	-16.4224	0.1400	3.6837	2.0770
HG00674	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5624	-44.5471	2.0085	7.9380	-0.5901
NA21092	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.0924	-4.3378	-16.7911	-4.5627	2.7291
HG04090	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6227	-8.4325	-19.6784	-4.8480	-0.6327
NA20856	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.2755	-3.9592	-18.7055	-5.3890	4.8696
HG02938	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.2146	-17.2609	-0.9893	0.7885	3.8170
HG04158	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3165	-10.2486	-15.0078	-2.8830	1.7927
NA20804	EUR	EUR	0.0000	0.0000	0.0025	0.0000	0.9975	1.8603	10.8755	4.8457	10.7758	-2.6334
NA19436	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	59.2741	-17.9576	-0.5603	1.9291	0.6172
HG02385	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-6.7473	-43.9907	1.2924	8.4523	-4.4950
HG01620	EUR	EUR	0.0000	0.0000	0.0473	0.0000	0.9527	0.5606	11.7504	5.8475	10.3634	0.5030
HG03691	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9285	-11.3067	-19.0833	-4.0345	0.9669
HG00449	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6796	-44.1311	2.8654	7.9023	1.8799
NA19746	AMR	AMR	0.0000	0.0013	0.9987	0.0000	0.0000	-2.3385	-13.6700	15.7168	-20.1456	2.8758
NA19054	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9515	-42.2295	3.4577	5.4887	9.3446
NA19328	AFR	AFR	0.0000	0.9988	0.0012	0.0000	0.0000	59.7029	-16.8636	-0.4487	3.4140	4.9839
HG02153	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9920	-43.6767	0.5745	8.2504	-3.9020
HG01257	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	-0.7280	3.5868	9.7817	-3.1384	1.2163
HG00472	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3030	-44.4979	2.7294	8.7686	1.8643
HG04155	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.2444	-9.8116	-16.9879	-4.5180	1.9269
HG03352	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.1375	-18.1359	-0.1524	0.9260	3.4950
HG01619	EUR	EUR	0.0000	0.0000	0.0173	0.0000	0.9827	3.5978	14.7906	5.6058	10.1775	2.8740
NA18523	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.0207	-17.1892	-0.4545	1.2436	4.4797
HG03060	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.1378	-17.8526	0.5771	0.8780	0.3947
NA18544	EAS	EAS	0.9998	0.0000	0.0002	0.0000	0.0000	-7.9179	-42.1677	3.3566	5.1519	5.5025
HG01980	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	-5.0917	-14.7254	18.3215	-27.5520	1.6131
HG02805	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.6409	-19.0508	-0.1813	1.1011	1.6807
HG02736	SAS	SAS	0.0001	0.0000	0.0000	0.9999	0.0000	0.9017	-2.1066	-12.5894	-1.8187	7.3149
HG03998	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	3.0465	-8.0300	-20.2971	-4.4908	1.0568
HG03198	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.0912	-17.5902	-0.8235	0.9703	3.0873
HG03086	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	62.8669	-16.6292	0.3820	1.5690	-1.1892
NA19376	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	60.9222	-16.6927	-1.0604	0.8279	0.8717
HG03052	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.4188	-16.8105	-1.3927	2.1688	-0.6449
HG00684	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.7082	-45.3473	3.2028	7.7073	1.8007
HG03917	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.0112	-9.3984	-18.4139	-3.5219	4.1856
HG03298	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.6965	-16.9013	-0.0361	-0.0866	0.9109
NA21098	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4486	-5.5112	-19.9287	-4.1450	2.0103
HG00626	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8476	-45.9645	1.8451	7.5318	0.6217
HG00448	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.2659	-45.0607	1.9284	7.8105	-0.2843
HG02107	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	60.5643	-17.1842	-0.2829	1.2835	3.1397
NA19783	AMR	AMR	0.0000	0.0029	0.9971	0.0000	0.0000	-2.9669	-17.7604	17.8320	-25.9045	0.8354
HG02223	EUR	EUR	0.0000	0.0000	0.0133	0.0000	0.9867	1.3239	12.3505	6.0896	9.3949	0.6022
HG00118	EUR	EUR	0.0000	0.0000	0.0640	0.0000	0.9360	0.7473	13.0586	5.6763	9.5379	5.9676
HG00097	EUR	EUR	0.0000	0.0000	0.0574	0.0000	0.9426	0.9185	14.7588	5.3738	10.9093	1.9602
HG00620	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5334	-46.0194	1.5885	8.4929	0.8847
HG03752	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2780	-7.8398	-18.1334	-4.6672	4.5497
NA12348	EUR	EUR	0.0000	0.0000	0.0462	0.0000	0.9538	-0.7893	11.9638	6.1462	8.2378	1.0909
HG03663	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3090	-9.3598	-19.8044	-2.7992	5.1222
HG02508	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	56.9445	-15.5137	0.4104	1.3571	2.2660
HG03484	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.3537	-19.4859	-0.3408	0.7968	3.0676
HG03926	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.2733	-13.5536	-16.6930	-2.1779	1.2102
HG03224	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.7369	-17.4374	1.6984	1.6919	3.3175
HG00105	EUR	EUR	0.0000	0.0000	0.0109	0.0000	0.9891	-0.6655	11.3424	5.8592	8.7791	2.0342
HG03965	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2386	-10.2392	-19.9000	-6.0874	-1.9610
HG02549	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	61.8205	-16.5453	-0.5894	1.0708	3.8462
HG00672	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7725	-45.6414	2.5107	7.2484	-1.5227
HG01871	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.6641	-43.3058	-0.8244	7.3821	-6.8169
HG03884	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3739	-9.4036	-21.5301	-4.4689	-1.3146
NA18613	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3196	-43.9608	4.3358	6.2459	6.2263
NA19385	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	59.3777	-17.2231	-0.4117	2.1827	3.5388
HG01161	AMR	AMR	0.0000	0.0000	0.9999	0.0000	0.0001	10.3139	1.3315	9.2999	0.1336	3.4580
HG03693	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.1682	-9.9659	-19.1518	-5.3549	1.6759
HG01670	EUR	EUR	0.0000	0.0000	0.0034	0.0000	0.9966	2.6657	13.0467	4.5259	11.2906	1.8472
NA19248	AFR	AFR	0.0000	0.9992	0.0008	0.0000	0.0000	63.6875	-16.9637	0.1838	0.8916	3.8606
NA12889	EUR	EUR	0.0000	0.0000	0.0298	0.0000	0.9702	1.3162	13.4227	5.8751	8.9461	2.5080
NA19908	AFR	AFR	0.0000	0.9987	0.0013	0.0000	0.0000	53.7738	-13.8551	2.2404	1.4494	2.3972
HG03914	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9810	-11.8688	-15.9748	-4.2122	1.8601
HG03642	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.4099	-10.4924	-21.3382	-2.8026	2.7091
HG01953	AMR	AMR	0.0000	0.0003	0.9997	0.0000	0.0000	-6.6741	-21.4414	22.2725	-34.7175	-0.9024
HG00404	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6895	-44.3776	2.9170	7.2325	0.8727
NA19722	AMR	AMR	0.0000	0.0022	0.9978	0.0000	0.0000	-1.6476	-6.6044	13.8167	-10.2459	2.3119
NA20863	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7875	-4.4096	-18.5539	-4.2529	1.8762
