#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA19703	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	-53.9563	-13.2914	0.5421	3.0299	-2.0733	0.2747	-3.5610	2.0762	-0.0600	-0.8945
HG01354	AMR	AMR	0.0000	0.0000	0.9995	0.0000	0.0005	-1.7372	8.8334	7.4100	1.1924	-0.8554	-5.2743	-1.1057	-0.5207	-9.2311	-6.4618
HG02116	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.2909	-42.6084	1.4025	8.6243	-7.3026	0.7145	-4.8444	2.1810	-2.5845	-6.6269
NA19144	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-63.2202	-18.9141	-2.2045	1.1211	-1.5011	-0.6710	-1.8856	2.3236	-1.8586	-3.9675
HG01932	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	5.6078	-15.3470	20.4961	-30.8613	-1.2312	1.3730	-4.6273	-1.4636	-5.1156	-1.8458
NA20543	EUR	EUR	0.0000	0.0000	0.0071	0.0000	0.9929	-3.2186	12.5559	4.7592	9.9461	-0.9246	-3.8718	-3.1720	-5.1215	-1.4388	-1.5984
NA19129	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-62.4011	-18.4127	0.2615	-0.1552	0.3285	1.4277	-3.7226	-1.1401	-2.6129	-3.2585
NA18571	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	6.9989	-42.8894	2.7493	7.9880	-3.6166	-2.2765	-3.9360	3.7677	-4.8845	-3.5136
HG00533	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	9.4490	-44.4338	4.1645	6.6884	-1.9769	-2.5469	0.6323	-2.7277	-3.8361	-1.6777
NA19238	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	-62.3481	-16.8719	0.3218	1.9712	-2.5427	-0.2458	-6.2186	1.1953	-2.1510	-0.8869
HG02491	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.4116	-4.6021	-15.9545	-3.8824	-3.4173	1.8616	-2.0027	3.7955	-1.7936	-2.3119
NA19445	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-59.3643	-16.1809	-1.0962	2.9354	-1.5471	0.8196	-7.5829	-0.3898	-1.6693	-1.9590
NA20810	EUR	EUR	0.0000	0.0000	0.0072	0.0000	0.9928	-2.0764	12.3585	4.5182	8.4173	0.0068	-5.7183	-2.9136	-1.5105	-2.7401	-5.6648
HG03479	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	-62.3211	-18.6969	1.1304	1.4138	-1.6713	-2.6640	-1.1803	0.2019	-2.8525	-2.2345
HG00324	EUR	EUR	0.0000	0.0000	0.0161	0.0000	0.9839	2.3793	8.4523	6.0323	9.2360	2.0786	11.2959	-2.7836	4.1019	-1.9501	-5.4750
HG04214	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.3203	-3.6582	-19.2729	-3.4202	-1.3196	0.5432	-2.6973	1.9040	-2.1574	0.8336
HG01670	EUR	EUR	0.0000	0.0001	0.1781	0.0000	0.8219	-2.6333	13.1237	4.4910	11.5307	-0.6918	-2.4309	-3.0227	0.5208	-4.4806	-2.6939
NA19057	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.3112	-42.1303	1.5766	4.5958	7.3144	-0.4162	-4.3789	0.6226	-4.4250	-3.5625
HG01992	AMR	AMR	0.0000	0.0004	0.9996	0.0000	0.0000	6.2186	-19.8135	23.3672	-34.4414	-0.2116	1.1486	-5.9899	-2.0102	1.0525	0.3013
HG01846	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	6.3531	-42.8459	0.0545	7.4208	-3.2746	-1.9127	-3.9184	-0.8618	-4.0508	-2.9871
HG03129	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	-64.2582	-18.8926	0.7726	3.1782	-2.7222	1.2948	1.3484	-0.8845	-1.5969	-2.6785
HG02561	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-61.0514	-16.5789	-1.4999	2.4520	1.0972	-0.5006	-5.0764	0.3605	-2.5060	-4.8826
HG02427	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-56.5557	-14.7374	1.3189	2.2051	-2.4677	-1.9477	-1.1502	1.4338	-3.4981	-0.1687
NA12842	EUR	EUR	0.0000	0.0000	0.0004	0.0000	0.9996	0.7869	13.2507	4.7917	10.8197	-2.1439	0.1706	-2.3812	4.8018	-5.1566	-5.4191
HG03858	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.6327	-9.4462	-19.8081	-3.9576	1.1236	-7.1165	-3.8419	-2.5872	-1.5826	0.1821
NA18498	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-63.5121	-17.7815	-0.7698	1.9869	-0.7508	0.4873	-1.6392	3.0161	-3.8696	0.2282
HG02642	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-60.5937	-17.4872	1.0615	1.0948	-0.2440	0.3083	-1.9478	-2.3313	-4.3332	-5.2738
HG03976	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.3829	-8.9962	-20.3337	-5.9125	1.3845	-1.2646	-5.1069	-0.3957	-5.9289	-2.6321
HG03301	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-63.7945	-18.4372	-1.8477	1.1362	-2.0867	-0.6774	-6.3403	1.8253	-4.3704	-2.2876
HG03897	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.8503	-6.4846	-19.5769	-4.0236	-2.9401	-3.0861	-3.6588	-1.6883	-5.7298	-4.7991
HG02348	AMR	AMR	0.0000	0.0012	0.9988	0.0000	0.0000	5.9561	-19.6942	20.4937	-33.4669	-2.8890	2.5712	-5.8211	2.0588	-3.4036	-4.1627
HG01773	EUR	EUR	0.0000	0.0000	0.0109	0.0000	0.9891	-2.1106	12.1764	6.3161	10.4133	-1.3343	-6.4830	-1.2340	-1.6332	-3.9085	0.2744
HG01986	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-54.9341	-13.8330	2.0686	2.7849	-1.4044	0.7964	-1.7445	-0.1193	-5.2224	-3.3820
HG03754	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.2062	-5.9076	-19.7958	-5.3448	0.3424	1.9322	-4.6888	-5.3565	-6.8130	-5.5102
HG03097	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	-64.3342	-18.3716	-0.6147	2.4649	-0.3569	-0.9694	-4.3686	-1.9452	-3.5091	-3.8024
HG01679	EUR	EUR	0.0000	0.0000	0.0579	0.0000	0.9421	-1.4571	12.3605	5.3914	8.5509	-2.6096	-3.5702	-4.0194	-0.7199	-5.7700	-5.2451
HG04239	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.4683	-8.8832	-20.6141	-3.9536	-1.7821	0.0042	-6.0791	1.5648	-3.0156	-2.6026
HG01610	EUR	EUR	0.0000	0.0000	0.0056	0.0000	0.9944	-1.2269	12.7421	6.0887	10.9074	-0.6897	-1.8383	-1.6606	2.8482	-1.3108	6.3609
NA19222	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-64.1217	-17.5507	0.3764	1.3539	-2.7880	-2.1147	-1.0344	-0.3163	-3.5031	-3.0270
HG03410	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-63.3830	-17.9898	-0.8852	0.3247	-0.3951	-0.0004	-1.2526	1.1147	-4.3884	-4.6539
HG03066	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.9874	-17.7612	-1.0950	0.9449	-1.0349	-3.6541	-2.5693	2.1983	-7.0972	-1.6120
HG03640	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.7686	-8.3034	-17.6947	-4.6167	1.6190	-1.5161	-3.3232	4.0831	-4.5774	-3.4943
HG02885	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-61.1764	-17.2178	-0.8116	2.1535	1.1646	-2.3925	-1.9040	-0.8597	-3.1406	-4.5856
NA12273	EUR	EUR	0.0000	0.0000	0.0236	0.0000	0.9764	-0.8136	13.1019	3.7076	7.3065	-2.6410	-1.2885	-6.2061	-2.4837	-12.1783	0.8167
HG00237	EUR	EUR	0.0000	0.0000	0.0799	0.0000	0.9201	-1.4879	11.0964	4.2113	8.9989	-2.0220	2.5512	-6.8010	-0.1740	-7.5892	-4.2913
HG00358	EUR	EUR	0.0000	0.0000	0.0009	0.0000	0.9991	0.1531	6.1062	4.9560	9.8229	-2.9394	9.4225	-3.7197	-0.4854	-4.5771	-3.9908
HG02604	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.5761	-1.4119	-12.7664	-1.3569	-0.5235	0.2935	-2.1949	-0.6444	5.4272	-5.8093
HG03943	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.5755	-6.6277	-18.9283	-4.0469	-0.8246	0.4933	-3.2644	3.2827	-2.0830	-0.9684
HG02571	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.7034	-16.9626	-0.3013	2.7085	-1.1819	-2.1436	-3.4352	1.1235	-6.1766	-2.4564
HG01281	AMR	AMR	0.0000	0.0057	0.9940	0.0003	0.0000	0.5742	3.1494	9.1521	-1.8633	-1.8284	-2.6916	-3.2497	-1.5423	-3.2853	0.4815
HG03963	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.8678	-8.3723	-18.1194	-4.9214	-1.0273	-2.4910	-4.6598	-1.2574	-4.7287	0.8827
HG03869	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.3535	-7.8295	-18.2775	-6.9918	-0.8403	-0.1661	0.2748	-4.8639	-2.8301	-1.9552
HG01927	AMR	AMR	0.0000	0.0003	0.9997	0.0000	0.0000	8.8644	-22.0879	22.5630	-36.7386	-5.5160	-0.7120	-0.4952	-0.1537	-2.5737	0.1792
HG01967	AMR	AMR	0.0000	0.0055	0.9945	0.0000	0.0000	3.4297	-12.8133	17.3544	-22.8219	-2.2243	-3.9788	-4.8204	0.0890	-5.1070	-0.2195
HG00238	EUR	EUR	0.0000	0.0000	0.0026	0.0000	0.9974	0.3818	12.4847	3.5702	9.7176	-3.1369	-4.2231	-5.5074	3.8889	-0.5313	0.1341
HG03788	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.0730	-8.3772	-19.9221	-4.9085	-0.8058	-3.0179	-5.3217	4.1691	-4.0361	-0.6154
HG02947	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-62.9801	-17.2682	-1.8503	1.6487	-3.6046	-0.9664	-1.4270	2.2448	-1.0300	-1.7397
HG02137	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.7975	-43.2861	1.1707	7.8012	-7.1595	-1.1359	-0.9367	3.1872	-2.9545	-5.0756
HG03234	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.3263	-2.3951	-15.2209	-1.3630	-1.8242	0.5607	-3.7373	2.3066	1.3527	-2.3743
HG01303	AMR	AMR	0.0000	0.0008	0.9992	0.0000	0.0000	-5.7459	1.5087	8.2959	-0.4099	1.9097	-7.4064	-4.4958	1.9212	-4.8950	1.7338
NA19901	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	-54.4553	-15.4436	1.5348	0.3942	-3.4810	0.9350	0.7399	2.8979	-4.5747	-3.0850
HG03499	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	-62.5511	-17.8050	-0.1920	0.5420	-2.0695	-1.4143	-2.0702	0.7249	-3.5112	1.3386
HG01858	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.1137	-43.2123	1.0467	8.6068	-10.0160	-0.2058	-1.9429	4.7542	-4.1308	-1.6676
HG01673	EUR	EUR	0.0000	0.0000	0.0016	0.0000	0.9984	-0.9198	13.0126	4.8659	10.4681	-2.6424	-5.8324	-3.2498	5.2206	-1.3500	-1.9678
NA18946	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.4293	-44.5459	3.0397	6.6314	3.9723	1.3189	-2.4672	-2.7667	-3.9801	0.7207
HG02557	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-58.9374	-15.9236	0.1164	1.6526	-0.7791	0.2049	-2.8151	0.0873	-5.7366	-3.9813
HG01097	AMR	AMR	0.0002	0.0018	0.9978	0.0001	0.0002	-7.6344	4.5591	7.4305	1.9300	-1.5308	-0.0987	-3.1324	2.3313	-2.6257	-1.5023
NA19431	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-59.1011	-17.5326	-0.7982	0.3759	-4.4308	-1.5403	-8.4845	5.5847	-4.5819	1.2667
HG02687	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.7883	-7.8335	-19.2390	-4.5470	-5.9115	-0.0606	-3.7168	1.3900	-2.9880	-0.6158
HG01863	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.2286	-44.8042	0.9339	6.7794	-7.3531	-2.0012	-3.0650	-1.3193	-4.4251	-2.4451
HG03112	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-62.9034	-17.3953	1.1658	1.2515	-4.2016	-3.9671	0.4379	1.9947	-0.5298	-0.9004
HG03074	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-64.1484	-17.6206	-1.0381	0.9916	-1.0621	-1.5088	-2.9638	1.0751	-5.3651	-0.6903
NA18986	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.0760	-42.2259	3.3124	5.0906	8.2509	0.5718	-5.4727	-0.0345	-2.3535	-2.1691
NA20766	EUR	EUR	0.0000	0.0000	0.0053	0.0000	0.9947	-1.0211	12.5704	2.5320	8.6335	-1.8188	-3.4443	-3.7863	-1.2791	-3.9195	-4.3455
NA20862	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.1293	-0.8556	-12.9516	-1.9977	-2.1369	-0.3227	-3.4320	-1.3132	-3.7152	-3.5698
HG02144	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-57.3327	-16.2804	-0.3503	3.0188	-4.4042	-0.3210	-0.9886	-2.6109	-4.6115	-3.0090
HG00728	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.3330	-44.8957	1.9253	7.7384	-4.9989	1.2430	-3.3589	-0.0400	-2.7575	-2.4076
HG00158	EUR	EUR	0.0000	0.0000	0.0013	0.0000	0.9987	0.0865	10.5219	5.3298	7.3124	-2.6989	-1.8378	-6.0756	2.1552	-3.6873	-3.1080
HG02339	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.0896	-15.7681	0.0607	1.2066	-1.5166	-0.9687	-4.3360	1.9786	-4.9889	1.4346
HG00651	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.5618	-45.6455	4.9023	6.7298	-2.6390	-3.1850	-5.2666	0.5559	-6.8339	-1.4626
HG01046	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	5.6455	-45.1714	1.2357	9.4746	-9.4158	-1.2166	-2.0115	1.9525	-3.5152	-1.1432
HG01578	AMR	AMR	0.0000	0.0035	0.9965	0.0000	0.0000	3.6899	-10.6924	16.6367	-20.1118	-2.6940	-2.8741	-3.8837	1.0551	-3.6821	-3.5311
NA19676	AMR	AMR	0.0055	0.0053	0.9881	0.0010	0.0000	-0.8890	0.0777	8.9242	-5.7118	0.6589	-0.2754	-5.4721	2.7992	-4.1665	-5.4625
HG03689	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.3262	-8.6108	-19.7185	-5.0892	0.4470	0.1904	-3.1180	6.0090	-1.1990	-1.8499
NA11995	EUR	EUR	0.0000	0.0000	0.0158	0.0000	0.9842	-1.5967	12.3349	5.9470	9.4673	-5.8575	-2.5361	-1.9119	-0.3525	-4.7611	-3.7103
HG04155	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2457	-9.7936	-17.1261	-4.5245	-1.1606	6.2478	-5.2900	3.4231	-0.3518	-1.0720
HG01866	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	6.7594	-42.9757	1.8491	7.7791	-8.7258	-0.6019	0.6298	-1.5858	-2.1727	-1.0842
HG01323	AMR	AMR	0.0001	0.0002	0.9991	0.0000	0.0006	-5.5474	5.2025	9.4756	0.2328	0.1991	-5.3416	-4.4659	1.1031	-4.3284	-1.7984
HG00261	EUR	EUR	0.0000	0.0000	0.0412	0.0000	0.9588	-1.2091	12.9006	6.5891	10.0899	2.5531	-1.9820	-2.4459	2.2131	-7.6362	-6.1856
HG02182	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.3992	-44.6254	2.3838	8.2509	-7.7079	-0.8525	-2.1753	2.2964	-2.8977	-2.0192
NA19922	AFR	AFR	0.0000	0.9868	0.0132	0.0000	0.0000	-45.1042	-9.0810	0.7566	2.8597	0.6077	-1.5466	-0.8902	-0.2444	-3.5532	-0.0037
NA19716	AMR	AMR	0.0000	0.0071	0.9929	0.0000	0.0000	-0.0520	-8.5566	13.3339	-15.4189	-1.5686	-2.7455	-5.9150	-0.8098	-5.2953	0.9792
HG01351	AMR	AMR	0.0000	0.0056	0.9943	0.0001	0.0000	-0.1144	0.8804	10.3347	-4.3434	-1.4159	-1.8465	-1.4572	-3.2713	-4.6886	0.3505
HG03905	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1792	-12.5867	-14.2165	-1.6285	-1.7486	-5.5292	-1.7367	-2.5385	-3.5615	0.0062
HG01085	AMR	AMR	0.0000	0.0001	0.9637	0.0000	0.0362	-7.8615	4.4570	6.7845	3.1745	1.0329	-3.4616	-6.7980	4.1817	-1.1426	-1.7564
HG03061	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-64.0744	-17.5443	-1.4882	2.1014	0.0541	-0.1339	0.4855	-1.4460	-4.7390	1.2840
HG01139	AMR	AMR	0.0000	0.0042	0.9955	0.0003	0.0000	-8.6331	-4.6271	7.6434	-4.6517	-3.7881	-3.0986	-6.3829	3.6208	-6.3810	-1.6746
NA18516	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.7288	-18.4565	0.1255	1.0751	-2.5731	-0.4288	-3.1187	1.3175	-4.4158	-1.6838
NA11831	EUR	EUR	0.0000	0.0000	0.0027	0.0000	0.9973	-0.4201	12.2272	5.0991	9.8889	-3.3675	0.9183	-2.1681	1.9879	-2.8831	-4.6481
NA19201	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	-62.7548	-17.5767	0.5356	2.7968	-1.8735	-1.3329	-1.7986	-1.3521	-4.6922	-3.4362
HG03636	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.9551	-2.3928	-14.5060	-2.8488	-2.5085	-1.5319	-6.2190	-0.2162	-3.1776	-3.9973
HG03123	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-63.1398	-18.6612	-0.6461	1.9177	-2.1492	-0.6151	-1.3596	1.5330	-2.4128	-2.5926
NA18545	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.3927	-44.3826	2.4471	8.0313	-1.3105	0.9571	-2.6907	-2.0839	-5.5969	0.4411
NA18617	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.4306	-44.6635	1.4902	7.6151	0.5760	-3.0052	-3.7949	2.3615	-4.6298	-2.0452
HG00628	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	6.5859	-44.8592	2.7605	7.9656	-1.9052	-1.5725	-3.5200	5.3534	-8.9283	-2.8713
HG03464	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-61.8971	-17.8083	-0.6241	1.8964	-1.2576	1.2963	-3.4149	1.4762	-4.6692	-1.6402
HG03458	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-63.1544	-17.3416	-0.0559	1.1304	-1.7649	0.1223	-2.6589	3.4235	-3.1814	-4.3071
NA12045	EUR	EUR	0.0000	0.0000	0.0052	0.0000	0.9948	-0.6790	14.2798	5.8135	9.3343	-2.0504	2.4773	-3.3918	-2.5488	-5.4952	0.6617
NA18947	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.7532	-42.9805	2.3033	6.6182	7.8230	1.9596	-2.1409	-2.3200	-1.8552	-4.8444
HG02113	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.6551	-42.6486	0.0112	9.0657	-5.7742	0.6803	-3.3982	-1.4025	0.2210	-1.2857
NA19086	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.1302	-44.9855	1.9782	5.8619	6.6364	1.9370	-1.2828	1.0527	-3.2882	-3.9793
HG02675	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.3099	-16.4141	-0.5783	0.9095	-0.5864	-0.7688	-0.5034	1.0252	-4.4154	-7.1671
HG00737	AMR	AMR	0.0000	0.0000	0.9637	0.0000	0.0363	-5.3132	7.1999	8.1776	5.1127	4.1726	-3.5311	-4.1723	-0.9501	-6.3028	-2.4222
NA20287	AFR	AFR	0.0000	0.9892	0.0108	0.0000	0.0000	-50.5270	-11.9509	0.3891	2.9924	-1.3982	-0.9191	-3.3012	-0.3887	-2.0824	-2.6097
HG00596	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.4973	-46.0550	0.8779	7.0483	0.0589	-1.1791	-2.6909	5.5803	-5.8493	-1.4320
NA18582	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.2706	-45.1376	3.4389	9.0941	2.5668	-2.5620	-6.7353	1.9241	-4.1359	-0.1802
NA18574	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	9.0852	-44.9519	2.6658	5.9131	3.6216	1.0607	-4.0930	1.5384	-4.8193	0.5341
HG02133	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	6.8145	-42.9028	0.8817	6.6747	-8.2172	-0.2391	-0.9014	0.7291	-4.2872	-0.4817
HG04018	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.2667	-6.1860	-19.8285	-2.9431	2.7160	-0.0632	-7.5801	0.5530	-2.5962	-2.5135
HG01187	AMR	AMR	0.0000	0.0009	0.9990	0.0000	0.0000	-7.3003	-3.3533	9.9533	-4.3466	-0.5427	-5.0615	-0.3387	0.4311	-6.9889	-1.5152
HG03517	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-63.9624	-18.7654	-0.4155	-0.0963	-2.8647	-0.3938	-1.7701	4.0041	-0.7197	-3.0070
HG00479	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.0832	-44.7007	1.4547	6.7217	-1.1365	1.3269	-2.9952	1.0900	-2.7166	-5.5396
HG00463	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.6207	-45.0729	1.7060	7.8837	-2.5200	-2.0496	-4.6049	3.4936	-1.6768	-3.5292
HG02188	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.3355	-44.1340	0.9080	7.4977	-11.9499	-1.6465	-4.9082	1.4017	-3.0939	1.9229
HG03538	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-61.5785	-16.7433	-0.8441	1.4078	-0.3608	-1.6027	-2.8091	2.6335	-4.7019	-4.0788
HG00309	EUR	EUR	0.0000	0.0000	0.0002	0.0000	0.9998	0.2773	8.8335	4.2140	7.2692	-3.0296	11.1227	-6.2162	-1.7699	-4.8847	0.6585
NA12005	EUR	EUR	0.0000	0.0000	0.0010	0.0000	0.9990	0.7296	12.6712	5.2820	7.7031	-2.8496	0.5673	-4.1331	0.9082	-4.8654	1.2845
NA18977	EAS	EAS	0.9995	0.0000	0.0005	0.0000	0.0000	7.5615	-40.8000	2.8605	6.8528	5.0656	0.0378	-3.7209	-1.5248	-4.7272	-6.3712
NA18916	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-62.4717	-17.9928	-0.4968	1.3066	-0.9441	1.1275	-2.5702	1.6483	-2.9693	-2.0269
HG04025	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.7317	-8.4813	-23.0415	-7.6894	-1.3694	-2.3388	-0.9944	-2.4086	-4.8930	-4.7845
NA19776	AMR	AMR	0.0000	0.0117	0.9883	0.0000	0.0000	-1.7110	-6.1235	11.9427	-12.3059	-4.1719	-2.5562	1.2294	0.6689	-0.9921	-0.3864
NA12812	EUR	EUR	0.0000	0.0000	0.0758	0.0000	0.9242	0.0925	13.1130	4.7896	10.3729	-2.7178	-1.2245	-3.1578	-4.0302	-2.4805	-5.8970
HG00138	EUR	EUR	0.0000	0.0000	0.0423	0.0000	0.9577	-0.3214	14.1789	5.3420	9.7768	-3.8143	-1.1210	-3.7742	-0.3425	-5.0189	-4.2108
NA19001	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	6.7502	-43.1753	4.8618	5.5388	8.2091	-2.7290	-4.5089	0.8294	-6.9375	-3.7536
HG02323	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-57.6644	-14.9701	0.4756	3.6267	-2.2398	-2.7629	-1.0963	3.2007	-2.0165	-1.0592
NA19385	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	-59.3394	-17.1749	-0.4738	2.1331	-2.6582	-1.8868	-9.1409	-1.8773	-4.2125	-2.6630
NA19785	AMR	AMR	0.0000	0.0216	0.9784	0.0000	0.0000	1.6056	-13.0210	17.6755	-21.0425	-1.9183	-7.0334	-4.0723	-3.4854	-4.7204	-1.9450
NA19350	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-59.7289	-16.8357	-0.7819	2.4814	-3.0738	-1.8465	-8.3904	0.1356	-3.4466	-1.5951
HG00611	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.3787	-44.4933	4.3645	7.6357	-0.7977	-5.2359	-2.9078	0.2076	-6.0592	-2.0364
HG04022	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.7843	-6.6866	-21.1644	-5.1927	-2.8352	-2.0470	-3.7091	0.2985	-3.1626	-3.1236
NA18987	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.2759	-42.3870	3.1256	5.2747	6.2923	1.3222	-0.4174	1.9395	-3.4972	-1.9512
HG01372	AMR	AMR	0.0000	0.0002	0.9998	0.0000	0.0000	-0.3164	-0.6140	13.2979	-6.9198	-0.0844	-0.6129	-6.7159	0.9375	-8.1121	-3.0519
HG02154	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.9821	-44.4050	0.9678	6.8250	-8.6381	-1.7824	-5.7210	-0.0770	-0.6174	-2.9246
HG03882	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.7907	-6.1714	-19.0577	-6.3421	1.9398	-1.6724	-5.2031	-1.5793	-6.0651	-4.4584
NA11994	EUR	EUR	0.0000	0.0000	0.0061	0.0000	0.9939	1.0321	11.7004	5.1678	9.4043	-1.0637	-4.0837	-4.7992	2.1807	-6.4625	-2.4890
NA20586	EUR	EUR	0.0000	0.0000	0.0082	0.0000	0.9918	-2.0161	14.4006	4.0645	8.0234	-5.2266	-1.6990	-5.8766	2.2883	-5.8813	-4.9177
