#sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5
NA18624	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.1373	-43.0176	-2.6404	8.0981	-7.8993
HG03202	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.9353	-18.3030	0.9194	1.7407	0.8108
HG03499	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.6061	-17.8400	-0.0389	0.3685	0.4062
NA19434	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	60.1780	-17.3051	-0.3853	1.9347	0.5159
NA18945	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.3020	-42.4979	-3.6411	5.9562	-3.8039
HG01850	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.8272	-44.5153	-2.2852	8.3275	4.3213
HG01162	AMR	AMR	0.0000	0.0016	0.9955	0.0013	0.0015	5.5555	3.9091	-7.3455	-0.4029	5.0800
HG02943	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	62.1965	-18.2696	0.6009	2.5110	-0.0309
HG00243	EUR	EUR	0.0000	0.0000	0.0097	0.0000	0.9903	-0.2284	13.5785	-5.6336	8.9876	0.8360
HG03129	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	64.3014	-18.8879	-0.9563	3.1425	-0.2401
NA20786	EUR	EUR	0.0000	0.0000	0.0929	0.0000	0.9071	0.8572	11.0719	-4.6012	7.3502	0.3010
HG03123	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	63.1512	-18.6909	0.4779	1.8837	1.8847
HG03451	AFR	AFR	0.0000	0.9994	0.0006	0.0000	0.0000	62.6652	-18.8572	-1.1968	2.9485	0.2669
NA18933	AFR	AFR	0.0000	0.9976	0.0024	0.0000	0.0000	63.7306	-18.7558	-1.1003	1.8627	0.9623
NA19159	AFR	AFR	0.0000	0.9989	0.0011	0.0000	0.0000	62.7403	-17.4470	0.2510	0.6833	1.5767
HG02508	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	56.9554	-15.4973	-0.6167	1.2741	1.0293
HG03919	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7836	-8.2282	16.3434	-4.3410	1.7454
HG01859	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-5.9863	-43.4651	-1.1611	8.2590	5.6837
HG01353	AMR	AMR	0.0000	0.0000	0.9023	0.0000	0.0976	1.5366	3.7690	-7.8549	1.7453	3.7259
HG00266	AMR	EUR	0.0000	0.0001	0.6501	0.0000	0.3498	-0.0333	9.3433	-5.9144	7.5261	-2.3254
HG00362	EUR	EUR	0.0000	0.0000	0.0831	0.0000	0.9169	-0.5429	9.3751	-5.3780	8.6732	-3.4937
HG03790	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0494	-7.9414	21.5574	-5.3604	-3.3245
HG04173	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0486	-11.1459	16.5073	-3.3236	2.3706
HG01982	AMR	AMR	0.0000	0.0004	0.9996	0.0000	0.0000	-5.2574	-17.7270	-18.6824	-28.1859	3.4828
HG03858	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6642	-9.4973	19.6268	-4.0450	1.4835
HG03955	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1237	-10.1926	19.7673	-5.6671	1.5672
HG03950	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9259	-8.7496	19.9715	-4.5210	0.4795
NA20287	AFR	AFR	0.0000	0.9980	0.0020	0.0000	0.0000	50.6119	-11.9435	-0.4331	3.1019	3.2652
HG02660	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9243	-1.3585	12.4551	-3.0649	0.3865
NA20811	EUR	EUR	0.0000	0.0000	0.0406	0.0000	0.9594	2.0608	14.0421	-3.3522	7.1226	1.7243
NA18612	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-5.1759	-42.7569	-4.4054	7.2387	-4.1246
HG03378	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.1921	-18.5021	0.4608	1.3907	-0.9767
NA18559	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.4908	-43.7860	-2.5668	7.3652	-1.7928
HG00740	AMR	AMR	0.0000	0.0000	0.9989	0.0000	0.0011	6.0150	2.7218	-7.5414	2.7683	6.4399
HG00380	EUR	EUR	0.0000	0.0000	0.0417	0.0000	0.9583	0.1941	11.2083	-5.9164	7.5113	-2.4945
HG03556	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.5746	-16.4133	-0.9355	2.7320	2.5464
HG02588	AFR	AFR	0.0000	0.9987	0.0013	0.0000	0.0000	61.0381	-15.8041	-0.6751	1.4010	1.2123
HG04156	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0274	-10.3079	15.0308	-4.1581	-0.1392
NA18605	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9999	-43.9202	-2.3867	8.4863	-0.8968
NA20767	EUR	EUR	0.0000	0.0000	0.0001	0.0000	0.9999	2.6825	11.7374	-3.7936	9.3733	2.8957
HG01990	AFR	AFR	0.0000	0.9973	0.0027	0.0000	0.0000	56.1976	-14.5654	-1.7303	3.6373	2.1185
HG00334	EUR	EUR	0.0000	0.0000	0.1737	0.0000	0.8263	-1.3024	10.5391	-7.4027	9.6191	-0.8389
HG01886	AFR	AFR	0.0000	0.9979	0.0021	0.0000	0.0000	54.8144	-14.1099	0.0573	0.5391	2.3758
HG01989	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	52.5603	-13.3747	-1.5123	3.8510	0.0706
HG03846	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7917	-10.4538	19.7916	-4.5627	0.7995
NA20858	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.9447	-1.3736	10.8506	-1.6305	2.6228
HG02286	AMR	AMR	0.0000	0.0003	0.9997	0.0000	0.0000	-5.7507	-15.1561	-19.0782	-25.7487	0.9455
NA12761	EUR	EUR	0.0000	0.0000	0.1999	0.0000	0.8001	1.8508	12.4281	-7.2497	10.0795	1.4207
HG03279	AFR	AFR	0.0000	0.9993	0.0007	0.0000	0.0000	63.4006	-18.3499	1.1362	0.2142	4.3175
HG03771	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.5724	-10.1980	19.0423	-6.0550	-2.0421
NA18558	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.9113	-42.9329	-2.0308	5.3803	-3.6483
NA18537	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.9738	-43.1344	-2.1338	6.6825	-4.7128
HG02010	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	53.4788	-12.0317	0.0145	4.4324	3.7443
HG00123	AMR	EUR	0.0001	0.0006	0.5272	0.0003	0.4718	0.4243	12.7402	-6.0229	8.2013	-0.7033
HG00187	EUR	EUR	0.0000	0.0000	0.0669	0.0000	0.9331	0.7372	8.7528	-5.9835	6.5222	-3.7222
NA21095	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.4087	-6.7267	18.0161	-5.5059	1.1825
HG04235	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6221	-8.1644	19.7225	-4.9037	2.5238
HG00268	EUR	EUR	0.0000	0.0000	0.1738	0.0000	0.8262	0.2203	8.8865	-5.4519	6.9024	-1.9140
HG00131	EUR	EUR	0.0000	0.0000	0.0039	0.0000	0.9961	0.6839	12.2759	-4.7982	10.7306	0.2582
HG03756	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.5153	-8.5530	18.4451	-4.7184	1.5351
HG00113	EUR	EUR	0.0000	0.0000	0.0256	0.0000	0.9744	-0.8482	12.6168	-5.9294	9.2751	4.0876
HG01110	AMR	AMR	0.0000	0.0002	0.9725	0.0000	0.0273	7.5298	4.5162	-7.7008	2.1355	-0.4338
HG02449	AFR	AFR	0.0000	0.9977	0.0023	0.0000	0.0000	59.6256	-15.9507	0.3657	2.4443	-2.3512
HG03844	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.7093	-7.6086	18.4795	-4.8929	4.7746
HG03885	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6845	-7.2354	20.7741	-6.3768	-1.7107
NA12827	EUR	EUR	0.0000	0.0000	0.0999	0.0000	0.9001	-0.9617	14.0069	-7.1665	7.7100	4.2096
HG03136	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	63.2185	-16.9141	-0.9415	0.7411	1.7277
HG01879	AFR	AFR	0.0000	0.9961	0.0039	0.0000	0.0000	50.4380	-13.8037	-1.9569	3.0905	2.0577
HG00096	EUR	EUR	0.0000	0.0000	0.0036	0.0000	0.9964	0.9093	13.2699	-5.4426	9.2549	-0.4404
HG03815	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.5761	-11.0172	15.2387	-1.7837	1.7283
HG03372	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	62.1699	-18.1148	0.6648	1.2854	2.0227
HG03428	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.0956	-16.4860	1.2372	1.5012	0.2316
HG04070	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.9441	-8.0877	21.1007	-5.5606	-2.7543
HG03157	AFR	AFR	0.0000	0.9974	0.0026	0.0000	0.0000	63.3183	-19.6317	0.2466	2.1433	0.1509
HG02687	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.8389	-7.8620	19.1601	-4.6417	5.4725
HG00556	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.7307	-43.9174	-3.3757	9.7409	0.7272
NA20752	EUR	EUR	0.0000	0.0000	0.0049	0.0000	0.9951	2.6974	13.7675	-4.5928	10.1524	0.1811
HG03812	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.8576	-12.6059	17.6076	-1.8403	2.4168
NA19779	AMR	AMR	0.0000	0.0020	0.9980	0.0000	0.0000	0.9758	-1.7684	-9.1533	-6.0281	2.2989
HG03917	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.0882	-9.3348	18.1672	-3.6955	0.8010
HG03419	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.3066	-16.8155	-1.1234	1.5102	0.0277
NA12045	EUR	EUR	0.0000	0.0000	0.0271	0.0000	0.9729	0.7643	14.2373	-5.9035	9.5030	1.2458
HG00149	EUR	EUR	0.0000	0.0000	0.0023	0.0000	0.9977	0.8058	12.4271	-5.7812	8.8890	0.3331
HG02604	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.6144	-1.4442	12.6506	-1.2234	0.9230
HG00128	EUR	EUR	0.0000	0.0000	0.0013	0.0000	0.9987	-0.8188	13.8169	-4.6923	9.3554	1.2792
HG01342	AMR	AMR	0.0000	0.1226	0.8774	0.0000	0.0000	19.5944	-6.2345	-6.0195	-4.7961	3.6543
HG02285	AMR	AMR	0.0000	0.0012	0.9988	0.0000	0.0000	-3.9169	-16.2852	-21.6398	-29.6991	0.2406
NA21107	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0716	-4.3216	18.6205	-3.8995	-1.3363
NA19747	AMR	AMR	0.0000	0.0016	0.9984	0.0000	0.0000	-2.6800	-8.2788	-14.3064	-15.2519	0.8228
HG03867	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1960	-10.9752	21.1480	-5.1878	-3.3085
NA20774	EUR	EUR	0.0000	0.0000	0.0011	0.0000	0.9989	1.8313	12.9725	-4.1394	8.0013	2.8422
NA19658	AMR	AMR	0.0003	0.0064	0.9900	0.0000	0.0032	-0.8348	1.5581	-9.8751	-4.2820	3.6734
HG03752	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.2931	-7.8256	18.0307	-4.7024	-2.2417
HG01383	AMR	AMR	0.0000	0.0000	0.9981	0.0000	0.0019	-0.5529	3.0343	-9.6623	-3.6247	1.3792
HG00254	EUR	EUR	0.0000	0.0000	0.0127	0.0000	0.9873	0.9672	13.0154	-4.6768	9.4386	-0.6471
HG01094	AMR	AMR	0.0000	0.0000	0.7571	0.0001	0.2428	8.4599	3.2711	-6.4714	4.0474	-3.7781
HG03485	AFR	AFR	0.0000	0.9990	0.0010	0.0000	0.0000	63.1006	-18.0552	-1.8741	2.6493	4.8449
HG02465	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	62.8599	-15.3182	0.0734	1.5850	-0.3966
HG03706	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.7092	-5.6755	20.1947	-4.9581	-0.4204
NA11933	EUR	EUR	0.0000	0.0000	0.0075	0.0000	0.9925	0.8036	12.9193	-4.3218	8.4605	1.5391
HG03294	AFR	AFR	0.0000	0.9987	0.0013	0.0000	0.0000	61.6733	-18.1146	1.8928	1.8951	2.0740
NA18545	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.2832	-44.4417	-2.5882	8.0785	1.7766
NA20289	AFR	AFR	0.0000	0.9984	0.0016	0.0000	0.0000	48.2987	-10.7975	0.2938	3.4782	2.1898
HG03796	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3694	-15.8252	14.4436	-2.5677	0.6599
NA20587	EUR	EUR	0.0000	0.0000	0.0014	0.0000	0.9986	1.7110	12.9169	-2.9429	9.4890	3.4717
HG00265	EUR	EUR	0.0000	0.0000	0.0106	0.0000	0.9894	0.2770	12.5376	-6.0743	9.9218	-2.1544
NA21108	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1584	-2.6443	14.8018	-2.3441	2.8115
HG00675	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.1895	-45.5325	-1.4382	8.4091	-2.6487
NA19663	AMR	AMR	0.0000	0.0015	0.9985	0.0000	0.0000	2.0720	-12.8865	-15.4996	-20.0373	2.0393
NA18636	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.6079	-45.3918	-4.5507	9.0625	2.8117
HG00428	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.9738	-44.4073	-1.7735	7.7469	-2.3394
HG00239	EUR	EUR	0.0000	0.0000	0.0156	0.0000	0.9844	0.6671	12.7770	-4.7190	8.9318	2.2106
NA19041	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	59.5086	-16.9382	0.5600	0.1152	2.6038
HG03111	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	62.5786	-18.4872	-0.7333	1.3539	3.5372
NA18861	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	61.4035	-17.6251	1.0573	1.1899	-2.0419
NA19222	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	64.2030	-17.5720	-0.5963	1.2971	-0.5339
NA18856	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	62.7552	-18.2371	0.1974	2.0366	3.6431
HG01976	AMR	AMR	0.0000	0.0022	0.9978	0.0000	0.0000	-5.3429	-13.4397	-19.0793	-26.1247	1.5735
NA18942	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.6495	-42.9725	-1.8198	6.4580	-3.3611
NA20892	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.6513	-5.7272	18.3018	-5.2875	-0.6801
HG00155	EUR	EUR	0.0000	0.0000	0.0714	0.0000	0.9285	-0.3115	12.6388	-6.0183	8.6186	0.9585
NA18944	EAS	EAS	0.9995	0.0000	0.0005	0.0000	0.0000	-7.4449	-43.3672	-3.4399	6.2589	-9.3961
HG00406	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.0360	-45.1174	-1.6038	7.2516	0.3617
HG02151	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-7.3542	-43.8139	-1.2719	7.7879	7.4004
NA19092	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	63.5986	-17.7798	-0.6750	1.7394	0.8100
HG03478	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.4158	-16.7923	-0.1583	2.2347	1.2921
HG03190	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	63.4267	-17.9810	-1.7758	0.8033	2.6852
HG04219	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	2.3344	-8.4298	18.9149	-6.1502	0.9859
HG02147	AMR	AMR	0.0000	0.0038	0.9962	0.0000	0.0000	-6.9207	-22.5722	-24.0353	-34.8413	0.4565
HG04025	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.8165	-8.5617	22.9013	-7.6934	-1.9646
HG02582	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	62.2442	-17.4260	-1.3267	2.0161	1.6602
NA21104	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.3749	-7.4988	19.2423	-5.5585	1.8404
HG01864	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.3400	-43.8650	-1.0026	8.8072	6.4686
HG00734	AMR	AMR	0.0000	0.0002	0.9983	0.0000	0.0015	4.1102	3.0881	-10.7829	0.6333	1.5843
HG03557	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	63.3786	-18.1414	-0.2335	1.7594	0.5380
HG02891	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	63.0973	-17.1275	-0.8771	2.3246	1.4178
HG01461	AMR	AMR	0.0000	0.0208	0.9792	0.0000	0.0000	9.6507	-6.8462	-11.6004	-10.4283	2.3181
NA18989	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.5984	-43.1631	-2.2354	5.6931	-5.3051
NA12348	EUR	EUR	0.0000	0.0000	0.0121	0.0000	0.9879	-0.7371	11.9908	-6.3940	8.1917	-0.6628
HG03162	AFR	AFR	0.0000	0.9979	0.0021	0.0000	0.0000	62.1227	-18.7234	1.4886	1.0578	-1.8280
NA18907	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.2195	-16.9021	0.0603	2.3936	0.6473
HG04238	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4369	-6.9588	20.1321	-4.7602	2.5771
HG01918	AMR	AMR	0.0000	0.0071	0.9929	0.0000	0.0000	-6.3445	-17.7794	-22.6079	-28.7185	1.3630
HG01676	EUR	EUR	0.0000	0.0000	0.0076	0.0000	0.9924	0.9531	13.4219	-5.8683	10.1654	2.8693
HG01390	AMR	AMR	0.0000	0.0717	0.9283	0.0000	0.0000	17.6837	-6.0317	-11.4677	-4.2466	5.3940
HG00595	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.2485	-45.1384	-3.5894	7.0411	1.2508
NA19025	AFR	AFR	0.0000	0.9980	0.0020	0.0000	0.0000	59.3629	-15.8627	-0.2993	2.6235	-0.9911
HG03646	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1939	-8.9320	18.3473	-4.9165	1.3242
HG00731	AMR	AMR	0.0000	0.0000	0.9295	0.0000	0.0705	1.8213	9.5228	-8.2433	4.5554	-2.9604
HG02081	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.7261	-43.4899	-0.0531	8.3341	8.4765
NA19057	EAS	EAS	0.9999	0.0000	0.0001	0.0000	0.0000	-7.1892	-42.1594	-1.8090	4.4726	-0.4561
HG02429	AFR	AFR	0.0000	0.9970	0.0030	0.0000	0.0000	57.9297	-14.9434	-1.0668	4.1706	-1.1437
NA19116	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	62.6581	-17.2823	0.5902	2.2532	1.4955
HG00252	EUR	EUR	0.0000	0.0000	0.0108	0.0000	0.9892	0.6606	13.3476	-6.0787	9.6866	3.7740
HG00437	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-9.3373	-43.8839	-2.2683	8.6259	1.6098
HG02052	AFR	AFR	0.0000	0.9996	0.0004	0.0000	0.0000	61.0105	-18.3507	0.0005	1.4148	3.1383
HG01323	AMR	AMR	0.0000	0.0031	0.9966	0.0003	0.0000	5.6186	5.1702	-9.5094	-0.0185	-0.2754
NA18544	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-7.8761	-42.1206	-3.5093	5.2119	-4.7608
NA18542	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-6.5428	-41.9379	-3.1373	8.0916	-2.6099
NA19404	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	59.0579	-16.1415	-0.8134	2.1390	1.3919
HG03575	AFR	AFR	0.0000	0.9988	0.0012	0.0000	0.0000	63.9381	-17.7990	-0.0360	2.5597	-0.7129
NA18574	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	-8.9885	-44.9634	-2.9278	5.6744	-2.0530
NA07051	EUR	EUR	0.0000	0.0000	0.0013	0.0000	0.9987	-0.2808	12.0950	-5.2902	9.0473	4.7109
HG03772	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.1575	-8.6084	23.0592	-6.3342	1.2382
HG00372	EUR	EUR	0.0000	0.0000	0.0005	0.0000	0.9995	-2.3530	11.5357	-4.5045	7.3581	-3.2877
HG03352	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.1696	-18.0901	-0.0977	0.8625	-1.2263
NA19452	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	58.7764	-16.6916	0.6253	2.1021	-0.3226
NA21114	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.5785	-4.9385	19.2912	-5.1894	0.5240
NA19684	AMR	AMR	0.0000	0.0058	0.9939	0.0002	0.0000	-0.4715	-0.7548	-11.5978	-5.8585	-0.6457
HG00329	EUR	EUR	0.0000	0.0000	0.1902	0.0000	0.8098	-1.2071	8.9935	-5.4871	7.9873	0.2367
HG01104	AMR	AMR	0.0001	0.0008	0.9980	0.0000	0.0012	3.6135	4.3200	-6.2694	3.5762	1.3049
HG01405	AMR	AMR	0.0000	0.0023	0.9960	0.0001	0.0016	4.9584	6.2444	-6.6736	2.7704	0.8788
NA19774	AMR	AMR	0.0000	0.0077	0.9923	0.0000	0.0000	0.3344	-7.3920	-13.0167	-11.4958	-0.2097
NA19239	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	63.2414	-18.0505	0.0528	1.1493	0.0489
HG03572	AFR	AFR	0.0000	0.9991	0.0009	0.0000	0.0000	62.6932	-17.3234	0.9831	3.0201	1.2938
NA20905	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.2463	-5.3085	16.5065	-4.0729	1.3449
NA19027	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	58.9809	-16.3190	0.5260	1.3424	1.5800
BS_0FE1EFV8	EUR		0.0000	0.0000	0.0234	0.0000	0.9766	1.2113	9.8473	-5.3363	8.8552	-0.9443
BS_0JS89ADT	AFR		0.0000	0.9964	0.0036	0.0000	0.0000	49.4488	-12.6018	-0.5524	1.1696	2.8891
BS_0NC1NQ01	EUR		0.0001	0.0001	0.3275	0.0000	0.6723	6.4371	6.6267	-3.9378	5.7552	1.0289
BS_0QC2QX0P	EUR		0.0000	0.0000	0.0294	0.0000	0.9706	1.3631	12.8197	-6.2625	6.5468	1.6091
BS_0WDJRMAB	EUR		0.0000	0.0000	0.0143	0.0000	0.9857	0.7927	9.8927	-4.8126	10.1851	2.2052
BS_0X88TX85	EUR		0.0000	0.0000	0.0138	0.0000	0.9862	1.1349	11.2559	-4.1512	9.8958	1.0518
BS_0Y1Y2WA4	EUR		0.0000	0.0000	0.0300	0.0000	0.9700	1.2944	10.9526	-4.4244	7.7457	1.0478
BS_0YJF1F95	SAS		0.0000	0.0000	0.0000	1.0000	0.0000	1.5233	-0.3949	10.6868	-2.4531	1.3210
BS_1EWXJPWR	EUR		0.0000	0.0000	0.0219	0.0000	0.9781	0.5910	11.6435	-4.3267	8.1802	2.3398
BS_1GEXQEBZ	EUR		0.0000	0.0000	0.1200	0.0000	0.8799	0.8291	8.2546	-5.0751	4.7134	0.5751
BS_1NWVFBTQ	EUR		0.0000	0.0000	0.0258	0.0000	0.9742	0.5143	10.2532	-5.6182	8.3114	0.7004
BS_1XMBRB6K	EUR		0.0000	0.0000	0.0133	0.0000	0.9867	0.8414	13.4922	-5.7675	8.8276	2.8092
BS_1YCS44MN	EAS		1.0000	0.0000	0.0000	0.0000	0.0000	-7.6402	-41.1811	-3.4216	6.7308	0.4223
BS_251Z13NC	EUR		0.0000	0.0000	0.0336	0.0000	0.9664	0.6072	10.3257	-2.9401	7.4225	1.0356
BS_26CXGVJ0	EUR		0.0000	0.0000	0.0326	0.0000	0.9674	0.1792	10.7997	-3.1265	6.8092	-0.8255
BS_2BQGSW0G	EUR		0.0000	0.0000	0.0268	0.0000	0.9732	2.1541	11.5583	-2.7373	8.1638	2.0979
BS_2CRT47CB	EUR		0.0000	0.0000	0.0103	0.0000	0.9897	0.4406	11.7452	-3.8698	10.1885	0.2627
BS_319879RE	EUR		0.0000	0.0000	0.0276	0.0000	0.9724	0.3599	12.3956	-2.5638	6.3002	1.3119
BS_40QCA1MC	SAS		0.0000	0.0000	0.0000	1.0000	0.0000	3.2914	-3.7469	11.3549	-0.4489	1.4131
BS_4JPDCXVR	EUR		0.0000	0.0000	0.0141	0.0000	0.9859	0.1998	12.8444	-5.2166	8.5025	-0.5323
BS_4RV40GPD	EUR		0.0000	0.0000	0.0302	0.0000	0.9698	1.6038	12.1374	-6.4205	7.5414	2.5330
BS_4T617TSG	EUR		0.0000	0.0000	0.0437	0.0000	0.9563	1.4746	10.4569	-3.9972	6.8610	2.0438
BS_4Z2E5K9N	EUR		0.0000	0.0000	0.0210	0.0000	0.9790	-1.0300	11.5319	-3.8562	7.5419	1.4365
BS_5BZXVKWT	EAS		0.9409	0.0002	0.0589	0.0000	0.0000	-0.9914	-20.8043	-3.7096	-1.0512	3.7164
BS_5FP2H6VW	EUR		0.0000	0.0000	0.0281	0.0000	0.9719	0.3675	12.4632	-3.4438	6.1400	0.2604
BS_5N2GEGMD	EUR		0.0000	0.0000	0.0380	0.0000	0.9620	2.2304	9.5596	-3.3001	8.0011	-0.0721
BS_5PYJQBEA	EUR		0.0000	0.0000	0.0261	0.0000	0.9739	2.7596	10.5964	-2.9137	9.1411	1.8474
BS_5T9PYCRT	EUR		0.0000	0.0000	0.0148	0.0000	0.9852	-0.7508	12.1585	-4.8094	8.7259	3.6090
BS_6458RHRT	AMR		0.0000	0.4825	0.5175	0.0000	0.0000	29.5654	-8.8191	-6.8541	-2.8495	1.6985
BS_6FD0SW6E	AFR		0.0000	0.9947	0.0053	0.0000	0.0000	48.5579	-10.7324	-1.7630	2.2639	-0.4325
BS_6H3DP0G0	EUR		0.0000	0.0000	0.1004	0.0000	0.8996	1.0343	8.7650	-6.1180	5.4011	2.0494
BS_6N7KRTKM	EUR		0.0000	0.0000	0.0129	0.0000	0.9871	1.9452	13.4871	-3.4452	9.1822	0.0329
BS_6S7T92KS	AFR		0.0000	0.7065	0.2935	0.0000	0.0000	27.3555	-2.1364	-1.2770	5.2921	1.0527
BS_6VTM903X	EUR		0.0000	0.0001	0.3646	0.0000	0.6353	9.9327	8.0853	-4.5606	8.8168	1.2835
BS_79FBVAB7	EUR		0.0000	0.0000	0.0141	0.0000	0.9859	0.5723	13.5388	-3.4286	8.3103	1.9836
