#sample_id	predicted_ancestry	given_ancestry	CHB_prob	KHV_prob	CHS_prob	ASW_prob	CDX_prob	YRI_prob	GWD_prob	MXL_prob	ITU_prob	CEU_prob	IBS_prob	GIH_prob	ACB_prob	CLM_prob	LWK_prob	PUR_prob	BEB_prob	FIN_prob	PEL_prob	MSL_prob	ESN_prob	TSI_prob	PJL_prob	GBR_prob	STU_prob	JPT_prob	PC1	PC2	PC3	PC4	PC5
HG03718	STU	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3125	0.0000	0.0000	0.0833	0.0000	0.0000	0.0000	0.0000	0.0602	0.0000	0.0000	0.0000	0.0000	0.0000	0.0241	0.0000	0.5199	0.0000	-0.3392	8.5176	21.8366	5.9716	0.4285
HG02006	ASW	PEL	0.0000	0.0000	0.0000	0.5107	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	0.1781	0.0876	0.0050	0.2115	0.0000	0.0000	0.0061	0.0001	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	-24.1028	11.1842	-9.3623	9.4116	-1.0978
NA19984	ACB	ASW	0.0000	0.0000	0.0000	0.2630	0.0000	0.0366	0.0702	0.0000	0.0000	0.0000	0.0000	0.0000	0.4073	0.0002	0.1422	0.0011	0.0000	0.0000	0.0001	0.0301	0.0492	0.0000	0.0000	0.0000	0.0000	0.0000	-53.5928	13.7849	1.8432	-3.0921	0.4849
NA19380	ACB	LWK	0.0000	0.0000	0.0000	0.0516	0.0000	0.1452	0.1442	0.0000	0.0000	0.0000	0.0000	0.0000	0.2046	0.0000	0.1597	0.0004	0.0000	0.0000	0.0000	0.1069	0.1873	0.0000	0.0000	0.0000	0.0000	0.0000	-58.0493	17.2711	1.5096	-1.8626	-3.2657
NA20766	PUR	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0054	0.0000	0.0838	0.2395	0.0000	0.0001	0.0462	0.0000	0.2710	0.0000	0.1115	0.0000	0.0000	0.0000	0.1693	0.0000	0.0731	0.0000	0.0000	-1.0392	-12.5340	-2.4221	-8.7577	2.1130
HG03634	GIH	PJL	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2019	0.0000	0.0000	0.3206	0.0000	0.0000	0.0000	0.0000	0.0389	0.0000	0.0000	0.0000	0.0000	0.0000	0.2190	0.0000	0.2196	0.0000	-1.1870	2.3063	13.8039	1.1166	0.9311
HG00326	IBS	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.2030	0.2483	0.0000	0.0000	0.0013	0.0000	0.0009	0.0000	0.2390	0.0000	0.0000	0.0000	0.1165	0.0000	0.1909	0.0000	0.0000	0.5456	-8.7853	-5.3198	-8.4301	-0.8325
HG02230	TSI	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0000	0.0618	0.2483	0.0000	0.0000	0.0032	0.0000	0.0055	0.0000	0.0141	0.0000	0.0000	0.0000	0.6040	0.0002	0.0625	0.0000	0.0000	-0.8233	-13.2777	-3.1374	-10.6899	2.0731
HG04006	STU	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2292	0.0000	0.0000	0.1497	0.0000	0.0000	0.0000	0.0000	0.1101	0.0000	0.0000	0.0000	0.0000	0.0000	0.0717	0.0000	0.4392	0.0000	-1.7027	9.7207	19.8073	7.3671	1.0716
HG03246	ESN	GWD	0.0000	0.0000	0.0000	0.0406	0.0000	0.1699	0.1510	0.0000	0.0000	0.0000	0.0000	0.0000	0.1376	0.0000	0.1542	0.0000	0.0000	0.0000	0.0000	0.1293	0.2173	0.0000	0.0000	0.0000	0.0000	0.0000	-61.0264	16.6669	1.3842	-0.9450	0.7676
HG00701	KHV	CHS	0.0471	0.6042	0.0934	0.0000	0.2494	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0050	6.6551	44.5770	-1.7526	-7.7860	0.1465
NA19430	ACB	LWK	0.0000	0.0000	0.0000	0.2637	0.0000	0.0169	0.1484	0.0000	0.0000	0.0000	0.0000	0.0000	0.3468	0.0069	0.1266	0.0392	0.0000	0.0000	0.0044	0.0258	0.0212	0.0000	0.0000	0.0000	0.0000	0.0000	-59.7895	16.0343	-0.7084	-1.4644	-0.7213
NA20294	ACB	ASW	0.0000	0.0000	0.0000	0.3994	0.0000	0.0096	0.0237	0.0000	0.0000	0.0000	0.0000	0.0000	0.4362	0.0034	0.0699	0.0364	0.0000	0.0000	0.0009	0.0079	0.0126	0.0000	0.0000	0.0000	0.0000	0.0000	-51.4378	14.0813	-0.0165	-1.6972	-1.2207
NA18645	KHV	CHB	0.1982	0.2989	0.1928	0.0000	0.1408	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1692	7.0440	46.0531	-2.7574	-6.3677	-3.6916
HG01095	PUR	PUR	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	0.0048	0.0000	0.0616	0.1837	0.0000	0.0004	0.0363	0.0000	0.3627	0.0000	0.1499	0.0000	0.0000	0.0000	0.1475	0.0004	0.0521	0.0000	0.0000	-8.2400	-2.6621	-5.1831	-2.3776	-0.4015
NA19152	ESN	YRI	0.0000	0.0000	0.0000	0.0073	0.0000	0.1818	0.2184	0.0000	0.0000	0.0000	0.0000	0.0000	0.0479	0.0000	0.1219	0.0000	0.0000	0.0000	0.0000	0.1658	0.2568	0.0000	0.0000	0.0000	0.0000	0.0000	-62.8827	17.7761	1.2284	-1.1759	-4.2680
NA18614	KHV	CHB	0.1616	0.3964	0.1776	0.0004	0.2205	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0432	7.8402	44.8290	-3.0456	-8.0022	-3.4076
HG02882	GWD	GWD	0.0000	0.0000	0.0000	0.1007	0.0000	0.0312	0.4183	0.0000	0.0000	0.0000	0.0000	0.0000	0.1859	0.0001	0.1564	0.0003	0.0000	0.0000	0.0002	0.0647	0.0422	0.0000	0.0000	0.0000	0.0000	0.0000	-60.8182	16.9639	0.0109	-1.9263	-0.0136
HG01938	PEL	PEL	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0307	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9692	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.9432	24.0854	-24.2288	40.1743	0.5583
NA20771	IBS	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.1595	0.2725	0.0000	0.0000	0.0059	0.0000	0.0193	0.0000	0.2518	0.0000	0.0000	0.0000	0.1431	0.0000	0.1476	0.0000	0.0000	-0.8874	-11.4333	-4.0472	-9.4010	-3.8744
HG00355	FIN	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	0.1727	0.2054	0.0000	0.0000	0.0132	0.0000	0.0136	0.0000	0.2972	0.0000	0.0000	0.0000	0.1397	0.0000	0.1574	0.0000	0.0000	-0.9565	-11.5142	-4.8016	-8.5729	-7.1431
HG00619	KHV	CHS	0.0900	0.5172	0.1324	0.0000	0.2175	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0427	7.0474	44.5911	-3.0128	-9.5269	-0.7888
HG02890	ACB	GWD	0.0000	0.0000	0.0000	0.1807	0.0000	0.0373	0.1974	0.0000	0.0000	0.0000	0.0000	0.0000	0.3186	0.0005	0.1642	0.0028	0.0000	0.0000	0.0005	0.0493	0.0487	0.0000	0.0000	0.0000	0.0000	0.0000	-62.7118	16.9901	0.2922	-1.5096	-2.7317
HG02977	ESN	ESN	0.0000	0.0000	0.0000	0.0123	0.0000	0.1935	0.1812	0.0000	0.0000	0.0000	0.0000	0.0000	0.0677	0.0000	0.1210	0.0000	0.0000	0.0000	0.0000	0.1590	0.2654	0.0000	0.0000	0.0000	0.0000	0.0000	-62.4077	16.7082	-0.0133	-1.6551	-3.6437
HG00176	FIN	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.2141	0.1163	0.0000	0.0000	0.0025	0.0000	0.0011	0.0000	0.3345	0.0000	0.0000	0.0000	0.1066	0.0000	0.2248	0.0000	0.0000	3.8467	-8.1013	-6.6232	-7.7878	-1.1737
HG01102	PUR	PUR	0.0000	0.0000	0.0000	0.0003	0.0000	0.0000	0.0000	0.0191	0.0000	0.0017	0.0085	0.0000	0.0000	0.1917	0.0000	0.7539	0.0000	0.0178	0.0001	0.0000	0.0000	0.0055	0.0000	0.0013	0.0000	0.0000	-9.1118	-4.4277	-7.0430	-1.5789	2.2960
HG03455	ESN	MSL	0.0000	0.0000	0.0000	0.0129	0.0000	0.2000	0.1628	0.0000	0.0000	0.0000	0.0000	0.0000	0.0604	0.0000	0.1203	0.0000	0.0000	0.0000	0.0000	0.1596	0.2841	0.0000	0.0000	0.0000	0.0000	0.0000	-62.4032	19.5165	-0.7541	-2.2998	-1.2801
HG03995	STU	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3093	0.0000	0.0000	0.1030	0.0000	0.0000	0.0000	0.0000	0.0977	0.0000	0.0000	0.0000	0.0000	0.0000	0.0360	0.0000	0.4540	0.0000	-1.7763	9.5742	21.8279	3.9388	-3.1694
HG02497	ACB	ACB	0.0000	0.0000	0.0000	0.1041	0.0000	0.1035	0.1366	0.0000	0.0000	0.0000	0.0000	0.0000	0.2518	0.0000	0.1800	0.0000	0.0000	0.0000	0.0000	0.0835	0.1404	0.0000	0.0000	0.0000	0.0000	0.0000	-60.8214	16.0671	-0.6475	-2.0488	-1.5325
HG03900	STU	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2120	0.0000	0.0000	0.2799	0.0000	0.0000	0.0000	0.0000	0.0479	0.0000	0.0000	0.0000	0.0000	0.0000	0.1486	0.0000	0.3115	0.0000	-0.5405	5.9900	19.6471	4.3989	-0.8872
NA18642	CHB	CHB	0.2809	0.1842	0.2036	0.0002	0.0854	0.0000	0.0000	0.0003	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2452	6.3037	42.1202	-3.1507	-5.2264	-4.9357
NA21095	STU	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2570	0.0000	0.0000	0.1798	0.0000	0.0000	0.0000	0.0000	0.1761	0.0000	0.0000	0.0000	0.0000	0.0000	0.0686	0.0000	0.3185	0.0000	-2.3227	6.7083	18.3454	5.3995	-2.5888
HG01626	PUR	IBS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0135	0.0000	0.0438	0.1836	0.0000	0.0000	0.1248	0.0000	0.4488	0.0000	0.0336	0.0000	0.0000	0.0000	0.1131	0.0000	0.0388	0.0000	0.0000	-1.7072	-12.1921	-6.2449	-9.5418	2.7110
NA20759	PUR	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0116	0.0000	0.0908	0.0811	0.0000	0.0000	0.1065	0.0000	0.3111	0.0000	0.2595	0.0000	0.0000	0.0000	0.0540	0.0000	0.0854	0.0000	0.0000	-1.2780	-10.9778	-3.3858	-7.7327	-0.7776
NA21124	BEB	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1825	0.0000	0.0000	0.1087	0.0000	0.0000	0.0000	0.0000	0.3254	0.0000	0.0000	0.0000	0.0000	0.0000	0.0647	0.0000	0.3187	0.0000	0.3138	4.9146	18.8158	5.1052	-3.3655
HG01843	KHV	KHV	0.0130	0.6319	0.0416	0.0003	0.3015	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0001	7.7802	43.4037	0.5106	-7.4975	3.1165
HG01432	CLM	CLM	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1434	0.0000	0.0026	0.0014	0.0000	0.0000	0.5709	0.0000	0.2281	0.0000	0.0483	0.0012	0.0000	0.0000	0.0024	0.0000	0.0017	0.0000	0.0000	-2.1689	-1.7858	-8.8875	0.2211	1.0357
HG01302	PUR	PUR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0523	0.0000	0.0000	0.0000	0.0000	0.0000	0.2203	0.0000	0.7266	0.0000	0.0003	0.0000	0.0000	0.0000	0.0001	0.0003	0.0000	0.0000	0.0000	-6.7686	-1.9565	-6.9243	1.4802	2.5916
NA18610	KHV	CHB	0.1884	0.3518	0.1981	0.0001	0.1745	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0870	8.7934	41.6891	-2.3209	-7.1797	-4.5254
NA19466	ACB	LWK	0.0000	0.0000	0.0000	0.2070	0.0000	0.0464	0.0928	0.0000	0.0000	0.0000	0.0000	0.0000	0.3655	0.0000	0.1848	0.0000	0.0000	0.0000	0.0000	0.0388	0.0646	0.0000	0.0000	0.0000	0.0000	0.0000	-57.8768	16.7939	0.1683	-1.2107	-2.2337
NA18570	KHV	CHB	0.2335	0.2805	0.2186	0.0000	0.1507	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1165	8.7234	44.8581	-3.4954	-8.0965	-3.4364
HG02140	KHV	KHV	0.1861	0.3455	0.1950	0.0000	0.1632	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1100	6.3826	41.9315	0.0021	-8.1955	2.1295
HG03376	ACB	MSL	0.0000	0.0000	0.0000	0.0946	0.0000	0.0912	0.1332	0.0000	0.0000	0.0000	0.0000	0.0000	0.2777	0.0000	0.2069	0.0000	0.0000	0.0000	0.0000	0.0712	0.1253	0.0000	0.0000	0.0000	0.0000	0.0000	-62.7042	17.3836	0.6306	-1.2539	0.7179
HG00243	FIN	GBR	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0000	0.1949	0.1342	0.0000	0.0000	0.0047	0.0000	0.0038	0.0000	0.3445	0.0000	0.0000	0.0000	0.1192	0.0000	0.1984	0.0000	0.0000	0.2895	-13.6142	-5.4918	-8.9616	-2.4918
HG02678	ACB	GWD	0.0000	0.0000	0.0000	0.0878	0.0000	0.1086	0.1247	0.0000	0.0000	0.0000	0.0000	0.0000	0.2856	0.0001	0.1711	0.0020	0.0000	0.0000	0.0001	0.0796	0.1403	0.0000	0.0000	0.0000	0.0000	0.0000	-60.3118	17.1316	0.9220	-2.7391	1.4948
HG03875	GIH	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1447	0.0000	0.0000	0.4641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3445	0.0000	0.0467	0.0000	-3.1861	3.4844	17.1388	2.1435	1.5045
HG02887	GWD	GWD	0.0000	0.0000	0.0000	0.0096	0.0000	0.1646	0.2549	0.0000	0.0000	0.0000	0.0000	0.0000	0.0477	0.0000	0.1148	0.0000	0.0000	0.0000	0.0000	0.1746	0.2338	0.0000	0.0000	0.0000	0.0000	0.0000	-61.8465	17.2418	0.4237	-1.6214	-1.8045
HG02501	ASW	ACB	0.0000	0.0000	0.0000	0.5308	0.0000	0.0026	0.0103	0.0000	0.0000	0.0000	0.0000	0.0000	0.4101	0.0003	0.0370	0.0032	0.0000	0.0000	0.0004	0.0023	0.0032	0.0000	0.0000	0.0000	0.0000	0.0000	-50.3826	10.6159	-0.9453	-3.2352	-0.2785
HG01953	PEL	PEL	0.0000	0.0000	0.0000	0.0005	0.0000	0.0000	0.0000	0.0375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.9618	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.6726	21.4309	-22.2175	34.6165	0.5486
HG00379	PUR	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0104	0.0000	0.0580	0.2539	0.0000	0.0000	0.0914	0.0000	0.2997	0.0000	0.0717	0.0000	0.0000	0.0000	0.1665	0.0000	0.0485	0.0000	0.0000	1.2617	-8.2974	-5.2495	-7.1935	-1.9844
HG02406	KHV	CDX	0.1730	0.3809	0.1807	0.0003	0.1894	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0755	8.8072	44.4741	-1.4240	-10.3411	0.6806
HG02281	GWD	ACB	0.0000	0.0000	0.0000	0.0399	0.0000	0.0972	0.2897	0.0000	0.0000	0.0000	0.0000	0.0000	0.1291	0.0000	0.1913	0.0000	0.0000	0.0000	0.0000	0.1146	0.1382	0.0000	0.0000	0.0000	0.0000	0.0000	-60.0556	14.7697	-0.1140	-1.7626	-1.7292
HG00269	FIN	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0023	0.0000	0.2068	0.1107	0.0000	0.0000	0.0389	0.0000	0.0123	0.0000	0.3165	0.0000	0.0000	0.0000	0.1145	0.0000	0.1979	0.0000	0.0000	2.0972	-9.2012	-4.5855	-7.9660	-1.8857
NA20509	IBS	TSI	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006	0.0000	0.0972	0.4295	0.0000	0.0000	0.0102	0.0000	0.0223	0.0000	0.0346	0.0000	0.0000	0.0000	0.3085	0.0000	0.0971	0.0000	0.0000	-2.0669	-11.3288	-5.5088	-9.0159	0.7592
NA18545	KHV	CHB	0.2322	0.2953	0.2441	0.0000	0.1731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0552	7.3382	44.4622	-2.5243	-7.9170	3.3324
HG01990	ACB	ACB	0.0000	0.0000	0.0000	0.2634	0.0000	0.0249	0.0978	0.0000	0.0000	0.0000	0.0000	0.0000	0.4075	0.0007	0.1388	0.0060	0.0000	0.0000	0.0004	0.0269	0.0335	0.0000	0.0000	0.0000	0.0000	0.0000	-56.2163	14.5769	-1.4315	-3.8709	0.1879
NA19003	KHV	JPT	0.1983	0.2955	0.2046	0.0000	0.1507	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1509	7.5059	42.6672	-2.5242	-6.3142	-4.3430
HG02774	STU	PJL	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2493	0.0000	0.0000	0.1525	0.0000	0.0000	0.0000	0.0000	0.1555	0.0000	0.0000	0.0000	0.0000	0.0000	0.0754	0.0000	0.3673	0.0000	-1.6750	5.6609	15.3355	3.4668	-1.4983
HG02383	KHV	CDX	0.0020	0.6156	0.0136	0.0000	0.3046	0.0000	0.0000	0.0000	0.0002	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0626	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0010	0.0000	7.0824	44.5383	0.2082	-8.3662	2.7060
HG00472	KHV	CHS	0.1970	0.3015	0.1789	0.0002	0.1293	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1926	7.3031	44.4895	-2.4565	-8.7717	-1.6365
NA19153	ESN	YRI	0.0000	0.0000	0.0000	0.0056	0.0000	0.2204	0.1542	0.0000	0.0000	0.0000	0.0000	0.0000	0.0361	0.0000	0.1004	0.0000	0.0000	0.0000	0.0000	0.1696	0.3136	0.0000	0.0000	0.0000	0.0000	0.0000	-62.7878	17.0616	-0.5687	-2.4270	0.4436
HG00451	KHV	CHS	0.1819	0.3590	0.2065	0.0000	0.1909	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0616	7.0197	45.0109	-1.9402	-6.5429	-1.0004
NA21144	STU	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1955	0.0000	0.0000	0.2214	0.0000	0.0000	0.0000	0.0000	0.1044	0.0000	0.0000	0.0000	0.0000	0.0000	0.1284	0.0000	0.3502	0.0000	-0.3529	5.5721	19.8586	2.7714	-1.1417
NA18979	KHV	JPT	0.1931	0.3400	0.2011	0.0000	0.1650	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1008	7.3960	42.2074	-2.4761	-5.3760	-5.7820
HG00705	KHV	CHS	0.1975	0.3008	0.1836	0.0001	0.1331	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1846	6.3628	44.9869	-2.8744	-7.8266	0.7886
HG00272	CLM	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1124	0.0000	0.0125	0.0189	0.0000	0.0000	0.4935	0.0000	0.1079	0.0000	0.2310	0.0008	0.0000	0.0000	0.0141	0.0000	0.0088	0.0000	0.0000	2.2150	-5.9730	-5.5125	-8.7229	1.1870
NA12842	IBS	CEU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1112	0.4067	0.0000	0.0000	0.0005	0.0000	0.0024	0.0000	0.0233	0.0000	0.0000	0.0000	0.3303	0.0000	0.1256	0.0000	0.0000	0.7736	-13.2014	-4.8339	-10.7673	0.6271
HG03297	ESN	ESN	0.0000	0.0000	0.0000	0.0414	0.0000	0.1519	0.1550	0.0000	0.0000	0.0000	0.0000	0.0000	0.1601	0.0000	0.1650	0.0000	0.0000	0.0000	0.0000	0.1171	0.2094	0.0000	0.0000	0.0000	0.0000	0.0000	-63.5454	18.1312	-0.4273	-1.2907	-0.3683
HG03781	BEB	ITU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1518	0.0000	0.0000	0.0706	0.0000	0.0000	0.0000	0.0000	0.4028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0520	0.0000	0.3229	0.0000	-1.5983	8.8731	19.0466	5.8551	-3.0747
HG03593	STU	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2121	0.0000	0.0000	0.1304	0.0000	0.0000	0.0000	0.0000	0.1663	0.0000	0.0000	0.0000	0.0000	0.0000	0.0803	0.0000	0.4109	0.0000	0.2145	10.6761	16.5638	4.6700	0.1158
HG02445	ACB	ACB	0.0000	0.0000	0.0000	0.2166	0.0000	0.0508	0.0901	0.0000	0.0000	0.0000	0.0000	0.0000	0.3686	0.0001	0.1618	0.0003	0.0000	0.0000	0.0001	0.0422	0.0694	0.0000	0.0000	0.0000	0.0000	0.0000	-51.8211	12.2257	-0.7083	-2.8847	-4.8905
HG01271	PUR	CLM	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0661	0.0000	0.0002	0.0000	0.0000	0.0000	0.3186	0.0000	0.6046	0.0000	0.0090	0.0007	0.0000	0.0000	0.0001	0.0002	0.0002	0.0000	0.0000	-3.5214	0.6490	-10.5283	2.8069	-0.2623
NA20895	PJL	GIH	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0689	0.0000	0.0000	0.3471	0.0000	0.0000	0.0000	0.0000	0.0012	0.0000	0.0000	0.0000	0.0000	0.0000	0.5592	0.0000	0.0236	0.0000	0.4504	3.4729	16.5832	3.8584	-1.5865
NA19439	ESN	LWK	0.0000	0.0000	0.0000	0.0235	0.0000	0.1790	0.1557	0.0000	0.0000	0.0000	0.0000	0.0000	0.1168	0.0000	0.1458	0.0000	0.0000	0.0000	0.0000	0.1335	0.2456	0.0000	0.0000	0.0000	0.0000	0.0000	-60.6008	17.4422	0.4567	-2.6098	-1.8425
HG03829	STU	BEB	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1878	0.0000	0.0000	0.2090	0.0000	0.0000	0.0000	0.0000	0.1458	0.0000	0.0000	0.0000	0.0000	0.0000	0.1941	0.0000	0.2633	0.0000	0.5418	12.7249	17.0683	3.6997	-5.7116
HG00329	FIN	FIN	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0138	0.0000	0.1038	0.1445	0.0000	0.0000	0.1164	0.0000	0.1689	0.0000	0.2637	0.0000	0.0000	0.0000	0.1011	0.0000	0.0877	0.0000	0.0000	1.2112	-8.9981	-5.2969	-7.9444	-2.9797
HG02511	ACB	ACB	0.0000	0.0000	0.0000	0.1157	0.0000	0.0903	0.1141	0.0000	0.0000	0.0000	0.0000	0.0000	0.3235	0.0002	0.1700	0.0022	0.0000	0.0000	0.0002	0.0673	0.1166	0.0000	0.0000	0.0000	0.0000	0.0000	-59.7040	16.2437	-0.6215	-2.1982	-2.7802
HG03451	GWD	MSL	0.0000	0.0000	0.0000	0.0562	0.0000	0.0404	0.4566	0.0000	0.0000	0.0000	0.0000	0.0000	0.1290	0.0000	0.1789	0.0000	0.0000	0.0000	0.0000	0.0796	0.0594	0.0000	0.0000	0.0000	0.0000	0.0000	-62.6459	18.8741	-0.9765	-3.0316	0.3583
HG03885	GIH	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2542	0.0000	0.0000	0.3521	0.0000	0.0000	0.0000	0.0000	0.0018	0.0000	0.0000	0.0000	0.0000	0.0000	0.1684	0.0000	0.2234	0.0000	-1.6246	7.2281	21.0063	6.1453	0.3540
HG04106	STU	STU	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1987	0.0000	0.0000	0.2260	0.0000	0.0000	0.0000	0.0000	0.0903	0.0000	0.0000	0.0000	0.0000	0.0000	0.1210	0.0000	0.3640	0.0000	-1.9739	8.5731	20.3411	6.0802	0.1973
