#sample_id	predicted_ancestry	given_ancestry	CHB_prob	KHV_prob	CHS_prob	ASW_prob	CDX_prob	YRI_prob	GWD_prob	MXL_prob	ITU_prob	CEU_prob	IBS_prob	GIH_prob	ACB_prob	CLM_prob	LWK_prob	PUR_prob	BEB_prob	FIN_prob	PEL_prob	MSL_prob	ESN_prob	TSI_prob	PJL_prob	GBR_prob	STU_prob	JPT_prob	PC1	PC2	PC3	PC4	PC5
BS_96TGJVMN	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0066	0.0000	0.2093	0.2013	0.0000	0.0000	0.0216	0.0000	0.0345	0.0000	0.0855	0.0000	0.0000	0.0000	0.2322	0.0000	0.2089	0.0000	0.0000	-0.8931	10.8048	3.8641	7.5988	-1.9957
BS_96TV932S	PUR		0.0000	0.0000	0.0000	0.0342	0.0000	0.0000	0.0000	0.0043	0.0000	0.0059	0.0155	0.0005	0.0078	0.0402	0.0000	0.8651	0.0000	0.0071	0.0000	0.0000	0.0000	0.0131	0.0003	0.0060	0.0000	0.0000	15.2057	3.0298	4.1909	4.6307	-2.5297
BS_9704T3DW	PUR		0.0000	0.0001	0.0000	0.1654	0.0000	0.0000	0.0000	0.0155	0.0001	0.0150	0.0309	0.0082	0.0470	0.0517	0.0001	0.5511	0.0000	0.0328	0.0000	0.0000	0.0000	0.0458	0.0218	0.0143	0.0001	0.0000	15.8231	-0.0918	-3.3017	3.2531	0.6650
BS_97241EMC	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0075	0.0000	0.1796	0.2165	0.0000	0.0000	0.0261	0.0000	0.0799	0.0000	0.0472	0.0000	0.0000	0.0000	0.2552	0.0000	0.1880	0.0000	0.0000	2.7496	12.7437	3.7835	6.1032	0.4329
BS_98RN7Y9D	CLM		0.0000	0.0000	0.0000	0.0143	0.0000	0.0000	0.0000	0.1524	0.0000	0.0000	0.0000	0.0000	0.0000	0.5888	0.0000	0.2330	0.0000	0.0000	0.0115	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.7137	-4.8917	10.7024	-4.9327	-2.0599
BS_9978Q2W5	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0056	0.0000	0.2164	0.1993	0.0000	0.0000	0.0152	0.0000	0.0261	0.0000	0.0796	0.0000	0.0000	0.0000	0.2346	0.0000	0.2232	0.0000	0.0000	-0.1219	12.1410	2.9415	8.0153	-2.6494
BS_99HARYGS	CEU		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0062	0.0000	0.2329	0.1671	0.0000	0.0000	0.0187	0.0000	0.0233	0.0000	0.1554	0.0000	0.0000	0.0000	0.1731	0.0000	0.2234	0.0000	0.0000	-1.1767	9.6327	3.3818	8.2089	-3.7954
BS_99MW9ECE	CLM		0.0000	0.0000	0.0000	0.0620	0.0000	0.0000	0.0000	0.3447	0.0000	0.0000	0.0000	0.0000	0.0000	0.4925	0.0000	0.0375	0.0000	0.0000	0.0634	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.2616	-8.9275	9.3099	-9.7530	-0.0591
BS_9A5CF1QE	GWD		0.0000	0.0000	0.0000	0.0566	0.0000	0.1255	0.2236	0.0000	0.0000	0.0000	0.0000	0.0000	0.1385	0.0000	0.1481	0.0000	0.0000	0.0000	0.0000	0.1037	0.2040	0.0000	0.0000	0.0000	0.0000	0.0000	51.7643	-12.0559	1.7199	0.8745	-1.4759
BS_9BBWSCD6	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057	0.0000	0.1932	0.2234	0.0000	0.0000	0.0171	0.0000	0.0415	0.0000	0.0616	0.0000	0.0000	0.0000	0.2571	0.0000	0.2004	0.0000	0.0000	1.1188	11.6245	3.6777	8.4098	-0.8157
BS_9DKCQN5E	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0050	0.0000	0.1901	0.2267	0.0000	0.0000	0.0126	0.0000	0.0312	0.0000	0.0547	0.0000	0.0000	0.0000	0.2781	0.0000	0.2017	0.0000	0.0000	0.9964	12.2486	2.6415	8.9581	-1.8237
BS_9E41M9S0	ACB		0.0000	0.0000	0.0000	0.2299	0.0000	0.0570	0.1439	0.0000	0.0000	0.0000	0.0000	0.0000	0.3105	0.0000	0.1384	0.0003	0.0000	0.0000	0.0000	0.0444	0.0756	0.0000	0.0000	0.0000	0.0000	0.0000	46.1207	-9.7346	0.6651	1.6637	-3.4593
BS_9F8D3A05	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	0.0000	0.1899	0.2311	0.0000	0.0000	0.0190	0.0000	0.0527	0.0000	0.0573	0.0000	0.0000	0.0000	0.2455	0.0000	0.1989	0.0000	0.0000	2.0155	11.7073	5.2236	8.4177	0.1888
BS_9G82HJFA	PUR		0.0000	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0650	0.0000	0.0240	0.0223	0.0002	0.0001	0.2679	0.0000	0.2938	0.0000	0.2792	0.0005	0.0000	0.0000	0.0202	0.0016	0.0250	0.0000	0.0000	-1.5262	-0.2382	2.0053	5.8828	-2.9890
BS_9GHGSRGG	GWD		0.0000	0.0000	0.0000	0.0763	0.0000	0.1093	0.2141	0.0000	0.0000	0.0000	0.0000	0.0000	0.1694	0.0000	0.1638	0.0000	0.0000	0.0000	0.0000	0.0881	0.1789	0.0000	0.0000	0.0000	0.0000	0.0000	49.6708	-14.1721	-0.0838	1.7454	-3.5800
BS_9GT5XCF3	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0123	0.0000	0.1369	0.1941	0.0001	0.0003	0.0326	0.0000	0.1436	0.0000	0.0562	0.0000	0.0000	0.0000	0.2977	0.0003	0.1258	0.0000	0.0000	3.4594	8.4536	-0.6699	4.7182	-0.8614
BS_9H6Z0MEG	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0056	0.0000	0.2135	0.2106	0.0000	0.0000	0.0206	0.0000	0.0365	0.0000	0.0865	0.0000	0.0000	0.0000	0.2132	0.0000	0.2136	0.0000	0.0000	-0.1364	10.6422	5.8236	8.7292	0.5961
BS_9H9A65SB	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0052	0.0000	0.2309	0.1896	0.0000	0.0000	0.0194	0.0000	0.0256	0.0000	0.1083	0.0000	0.0000	0.0000	0.1871	0.0000	0.2339	0.0000	0.0000	-0.9292	11.0741	6.2137	8.1300	-2.9689
BS_9HVNGAB8	CHS		0.1923	0.2044	0.2711	0.0000	0.2286	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1036	-5.7179	-43.2538	4.9056	7.9192	-2.7844
BS_9HYDMBBW	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0045	0.0000	0.2267	0.1983	0.0000	0.0000	0.0127	0.0000	0.0192	0.0000	0.0856	0.0000	0.0000	0.0000	0.2161	0.0000	0.2369	0.0000	0.0000	-0.5670	12.2891	4.4060	8.8937	-2.8424
BS_9NRNDZD0	PUR		0.0000	0.0000	0.0000	0.1907	0.0000	0.0000	0.0000	0.0054	0.0000	0.0037	0.0097	0.0021	0.0234	0.0417	0.0000	0.6964	0.0000	0.0122	0.0000	0.0000	0.0000	0.0088	0.0015	0.0042	0.0000	0.0000	20.5339	-0.1832	2.6992	5.2611	-2.4120
BS_9R1ENMBP	PEL		0.0000	0.0000	0.0000	0.0016	0.0000	0.0000	0.0000	0.0735	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.9248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-6.6366	-23.1190	17.9491	-31.6929	-1.3406
BS_9S3N3Y5W	ASW		0.0000	0.0000	0.0000	0.6386	0.0000	0.0000	0.0002	0.0002	0.0000	0.0007	0.0011	0.0005	0.0993	0.0112	0.0006	0.2436	0.0000	0.0016	0.0000	0.0000	0.0000	0.0010	0.0005	0.0007	0.0000	0.0000	27.2573	-2.5140	0.7572	3.5960	-0.4504
BS_9TKZ0YP0	PUR		0.0000	0.0000	0.0000	0.0002	0.0000	0.0000	0.0000	0.0162	0.0000	0.0242	0.0254	0.0000	0.0003	0.1514	0.0000	0.7048	0.0000	0.0215	0.0000	0.0000	0.0000	0.0346	0.0001	0.0213	0.0000	0.0000	5.9264	5.8425	5.8879	0.9821	-1.1495
BS_9TSKXKGH	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0053	0.0000	0.1976	0.2271	0.0000	0.0000	0.0174	0.0000	0.0414	0.0000	0.0702	0.0000	0.0000	0.0000	0.2384	0.0000	0.2025	0.0000	0.0000	1.0746	10.8397	4.9999	9.2136	0.0845
BS_9XHV04WE	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0080	0.0000	0.1872	0.2107	0.0000	0.0000	0.0295	0.0000	0.0729	0.0000	0.0691	0.0000	0.0000	0.0000	0.2360	0.0000	0.1865	0.0000	0.0000	1.4321	10.6458	4.0490	6.7975	-0.0355
BS_9XMMXFXW	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0060	0.0000	0.1854	0.2338	0.0000	0.0000	0.0158	0.0000	0.0515	0.0000	0.0555	0.0000	0.0000	0.0000	0.2642	0.0000	0.1876	0.0000	0.0000	2.3099	10.8075	2.6918	9.4372	1.9382
BS_9YHX7QFW	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.1926	0.2370	0.0000	0.0000	0.0146	0.0000	0.0375	0.0000	0.0443	0.0000	0.0000	0.0000	0.2550	0.0000	0.2147	0.0000	0.0000	1.8644	13.6644	6.3044	8.3746	-1.4725
BS_9ZM2J7V4	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	0.0000	0.2177	0.2028	0.0000	0.0000	0.0191	0.0000	0.0290	0.0000	0.0684	0.0000	0.0000	0.0000	0.2301	0.0000	0.2274	0.0000	0.0000	-0.6904	12.8249	5.1249	7.2812	-1.3420
BS_A1860P53	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.1935	0.2313	0.0000	0.0000	0.0117	0.0000	0.0293	0.0000	0.0459	0.0000	0.0000	0.0000	0.2707	0.0000	0.2133	0.0000	0.0000	1.4070	13.6231	4.2441	8.8364	-1.4508
BS_A1A5ZH77	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0073	0.0000	0.1591	0.2330	0.0000	0.0001	0.0235	0.0000	0.1006	0.0000	0.0573	0.0000	0.0000	0.0000	0.2595	0.0000	0.1595	0.0000	0.0000	3.6335	9.5145	2.9633	8.3990	0.2567
BS_A3J2D5BF	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0051	0.0000	0.2212	0.1971	0.0000	0.0000	0.0137	0.0000	0.0233	0.0000	0.0963	0.0000	0.0000	0.0000	0.2173	0.0000	0.2260	0.0000	0.0000	-0.0607	11.3248	3.2912	8.8952	-3.2129
BS_A3Y7KGVY	PUR		0.0000	0.0000	0.0000	0.0329	0.0000	0.0000	0.0000	0.0099	0.0000	0.0002	0.0002	0.0004	0.0025	0.1250	0.0000	0.8240	0.0000	0.0031	0.0002	0.0000	0.0000	0.0004	0.0009	0.0002	0.0000	0.0000	20.2957	-1.6691	5.6747	-0.3870	-2.1800
BS_A4JP70KJ	MXL		0.0000	0.0000	0.0000	0.0134	0.0000	0.0000	0.0000	0.4946	0.0000	0.0000	0.0000	0.0000	0.0000	0.3286	0.0000	0.0052	0.0000	0.0000	0.1583	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-3.5458	-5.9934	12.1334	-12.2781	-2.3604
BS_A75SK7WA	MXL		0.0000	0.0000	0.0000	0.0374	0.0000	0.0000	0.0000	0.5049	0.0000	0.0000	0.0000	0.0000	0.0000	0.2416	0.0000	0.0025	0.0000	0.0000	0.2136	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9510	-8.6900	13.9801	-13.0654	-1.5119
BS_AA6DZJ9Z	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0058	0.0000	0.1985	0.2218	0.0000	0.0000	0.0223	0.0000	0.0510	0.0000	0.0647	0.0000	0.0000	0.0000	0.2304	0.0000	0.2055	0.0000	0.0000	1.2423	11.5764	5.9395	7.8918	-0.0251
BS_AB2C1EF9	PUR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0128	0.0000	0.1532	0.1675	0.0000	0.0000	0.0833	0.0000	0.1824	0.0000	0.0971	0.0000	0.0000	0.0000	0.1650	0.0000	0.1386	0.0000	0.0000	0.9845	6.8253	6.2171	4.3265	-1.0014
BS_ABDWNW1A	PEL		0.0000	0.0000	0.0000	0.0008	0.0000	0.0000	0.0000	0.0567	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9424	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-5.0894	-25.0777	20.0038	-33.7586	-1.0449
BS_ACZNJGV3	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0056	0.0000	0.2049	0.2124	0.0000	0.0000	0.0201	0.0000	0.0434	0.0000	0.0926	0.0000	0.0000	0.0000	0.2130	0.0000	0.2079	0.0000	0.0000	1.1830	10.1831	5.1605	8.7871	-3.0503
BS_AEJZG4A3	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0063	0.0000	0.1905	0.2194	0.0000	0.0000	0.0190	0.0000	0.0449	0.0000	0.0722	0.0000	0.0000	0.0000	0.2540	0.0000	0.1936	0.0000	0.0000	0.8659	10.5321	3.1796	8.2912	-2.3370
BS_AF68VM9V	CLM		0.0000	0.0000	0.0000	0.0036	0.0000	0.0000	0.0000	0.2713	0.0000	0.0000	0.0000	0.0000	0.0000	0.6074	0.0000	0.0918	0.0000	0.0000	0.0258	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7334	-2.5186	8.4513	-7.4475	0.9641
BS_AF6A572P	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0048	0.0000	0.1916	0.2347	0.0000	0.0000	0.0169	0.0000	0.0417	0.0000	0.0575	0.0000	0.0000	0.0000	0.2475	0.0000	0.2054	0.0000	0.0000	1.4125	11.8365	5.9396	8.6788	-2.2566
BS_AGNSAKZG	IBS		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0052	0.0000	0.1526	0.2534	0.0000	0.0001	0.0199	0.0000	0.1143	0.0000	0.0489	0.0000	0.0000	0.0000	0.2443	0.0000	0.1612	0.0000	0.0000	5.7914	10.0851	5.4591	10.0695	-0.7818
BS_AJZ5H79X	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0058	0.0000	0.1840	0.2309	0.0000	0.0000	0.0173	0.0000	0.0514	0.0000	0.0558	0.0000	0.0000	0.0000	0.2631	0.0000	0.1918	0.0000	0.0000	2.0845	11.5521	3.6301	8.5141	-0.2559
BS_AKSDYCJZ	CEU		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0127	0.0000	0.1899	0.1607	0.0000	0.0001	0.0448	0.0000	0.0811	0.0000	0.1615	0.0000	0.0000	0.0000	0.1810	0.0001	0.1681	0.0000	0.0000	0.1581	6.8452	1.1584	5.7460	-3.5140
BS_APFT88Y3	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0056	0.0000	0.1953	0.2202	0.0000	0.0000	0.0199	0.0000	0.0565	0.0000	0.0618	0.0000	0.0000	0.0000	0.2312	0.0000	0.2094	0.0000	0.0000	2.9968	12.4153	5.0411	7.6371	-3.0835
BS_ARSZZ15F	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0062	0.0000	0.1565	0.2402	0.0000	0.0001	0.0201	0.0000	0.0938	0.0000	0.0455	0.0000	0.0000	0.0000	0.2723	0.0000	0.1653	0.0000	0.0000	4.4521	11.0521	3.3275	8.4361	-1.7671
BS_ARW4NM3Z	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0045	0.0000	0.2184	0.2104	0.0000	0.0000	0.0149	0.0000	0.0270	0.0000	0.0747	0.0000	0.0000	0.0000	0.2172	0.0000	0.2330	0.0000	0.0000	0.5654	12.5076	5.7594	8.5255	-2.9224
BS_AS05QBHE	KHV		0.1725	0.2537	0.2245	0.0000	0.2444	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1049	-6.0636	-39.6713	-0.5229	5.9009	-1.0626
BS_AS4CJ75A	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0064	0.0000	0.2063	0.2067	0.0000	0.0000	0.0220	0.0000	0.0378	0.0000	0.0883	0.0000	0.0000	0.0000	0.2278	0.0000	0.2046	0.0000	0.0000	-0.6001	10.2195	4.4150	8.1043	-1.4130
BS_ASJMZMN6	ASW		0.0000	0.0000	0.0000	0.5330	0.0000	0.0093	0.0358	0.0000	0.0000	0.0000	0.0000	0.0000	0.3434	0.0002	0.0528	0.0089	0.0000	0.0000	0.0000	0.0069	0.0097	0.0000	0.0000	0.0000	0.0000	0.0000	38.6867	-8.7691	1.7879	1.7114	-0.5895
BS_ATNJGE60	TSI		0.0000	0.0000	0.0000	0.0006	0.0000	0.0000	0.0000	0.0081	0.0000	0.0983	0.2068	0.0018	0.0056	0.0135	0.0000	0.1742	0.0000	0.0348	0.0000	0.0000	0.0000	0.3653	0.0023	0.0886	0.0000	0.0000	8.5905	7.3984	-2.4994	7.2571	1.2684
BS_ATYBFKWJ	CEU		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0051	0.0000	0.2400	0.1716	0.0000	0.0000	0.0174	0.0000	0.0192	0.0000	0.1446	0.0000	0.0000	0.0000	0.1663	0.0000	0.2360	0.0000	0.0000	-1.6586	10.2452	5.4782	8.6335	-3.5167
BS_AVGKS8QK	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0060	0.0000	0.2433	0.1673	0.0000	0.0000	0.0250	0.0000	0.0295	0.0000	0.1252	0.0000	0.0000	0.0000	0.1585	0.0000	0.2453	0.0000	0.0000	-0.5032	11.7331	6.6089	6.4583	-3.7534
BS_AW6K6JM5	CLM		0.0000	0.0000	0.0000	0.0230	0.0000	0.0000	0.0000	0.4119	0.0000	0.0000	0.0000	0.0000	0.0000	0.4521	0.0000	0.0269	0.0000	0.0000	0.0861	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5178	-5.6539	12.2057	-11.1471	-0.6951
BS_AWRNMZAY	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0063	0.0000	0.1934	0.2194	0.0000	0.0000	0.0210	0.0000	0.0488	0.0000	0.0651	0.0000	0.0000	0.0000	0.2475	0.0000	0.1985	0.0000	0.0000	1.0132	11.3162	4.2102	7.7991	-0.9690
BS_AXJ00JPW	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0068	0.0000	0.2039	0.2050	0.0000	0.0000	0.0244	0.0000	0.0447	0.0000	0.0775	0.0000	0.0000	0.0000	0.2311	0.0000	0.2066	0.0000	0.0000	0.0751	11.1807	4.3967	7.0262	-2.1912
BS_AYFJ1B57	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0041	0.0000	0.2193	0.2122	0.0000	0.0000	0.0129	0.0000	0.0203	0.0000	0.0637	0.0000	0.0000	0.0000	0.2324	0.0000	0.2352	0.0000	0.0000	-0.6167	13.2165	5.6596	8.8541	-1.1702
BS_AZ4ATNVV	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0059	0.0000	0.1838	0.2265	0.0000	0.0000	0.0205	0.0000	0.0551	0.0000	0.0485	0.0000	0.0000	0.0000	0.2625	0.0000	0.1971	0.0000	0.0000	1.8964	12.6643	4.5753	7.0911	-1.8968
BS_AZG06JFG	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0080	0.0000	0.1747	0.2158	0.0000	0.0000	0.0302	0.0000	0.0856	0.0000	0.0660	0.0000	0.0000	0.0000	0.2438	0.0000	0.1759	0.0000	0.0000	2.0050	10.1641	3.8886	6.7241	-2.3126
BS_B0M7XY0G	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0048	0.0000	0.2114	0.2126	0.0000	0.0000	0.0144	0.0000	0.0234	0.0000	0.0821	0.0000	0.0000	0.0000	0.2348	0.0000	0.2164	0.0000	0.0000	-0.9810	10.9592	4.5388	9.3786	-2.0941
BS_B2AFNXS1	PUR		0.0000	0.0000	0.0000	0.0043	0.0000	0.0000	0.0000	0.0321	0.0000	0.0000	0.0000	0.0000	0.0001	0.2978	0.0000	0.6631	0.0000	0.0012	0.0010	0.0000	0.0000	0.0000	0.0003	0.0000	0.0000	0.0000	9.7289	-2.4579	7.9085	-0.8888	-1.4415
BS_B3MB63BP	CLM		0.0000	0.0000	0.0000	0.0567	0.0000	0.0000	0.0000	0.3829	0.0000	0.0000	0.0000	0.0000	0.0000	0.4553	0.0000	0.0217	0.0000	0.0000	0.0834	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.2178	-8.7985	11.5371	-9.5567	-1.7123
BS_B3WREYSV	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0055	0.0000	0.2010	0.2175	0.0000	0.0000	0.0180	0.0000	0.0373	0.0000	0.0592	0.0000	0.0000	0.0000	0.2495	0.0000	0.2120	0.0000	0.0000	0.6144	12.5349	4.5493	7.7066	-1.3756
BS_B4CQXY09	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0042	0.0000	0.1954	0.2357	0.0000	0.0000	0.0125	0.0000	0.0298	0.0000	0.0601	0.0000	0.0000	0.0000	0.2542	0.0000	0.2082	0.0000	0.0000	0.9428	11.6838	5.0137	9.9242	-1.4632
BS_B6H61NPY	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0056	0.0000	0.1904	0.2274	0.0000	0.0000	0.0176	0.0000	0.0464	0.0000	0.0560	0.0000	0.0000	0.0000	0.2564	0.0000	0.2002	0.0000	0.0000	1.6519	12.0248	4.2735	8.2246	-0.5508
BS_B77EHCCP	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0044	0.0000	0.2278	0.1966	0.0000	0.0000	0.0115	0.0000	0.0201	0.0000	0.0883	0.0000	0.0000	0.0000	0.2106	0.0000	0.2407	0.0000	0.0000	0.5714	12.5567	3.8508	8.9638	-3.6442
BS_B77MC92H	ESN		0.0000	0.0000	0.0000	0.0223	0.0000	0.1491	0.2237	0.0000	0.0000	0.0000	0.0000	0.0000	0.0772	0.0000	0.1304	0.0000	0.0000	0.0000	0.0000	0.1254	0.2719	0.0000	0.0000	0.0000	0.0000	0.0000	54.1030	-14.9306	1.0434	1.6751	-1.3764
BS_B7SMC7HM	GBR		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0060	0.0000	0.2193	0.1964	0.0000	0.0000	0.0219	0.0000	0.0308	0.0000	0.0962	0.0000	0.0000	0.0000	0.2101	0.0000	0.2193	0.0000	0.0000	-1.1835	10.7755	5.2230	7.7607	-2.2577
BS_B900YTMN	CLM		0.0000	0.0000	0.0000	0.0257	0.0000	0.0000	0.0000	0.4155	0.0000	0.0000	0.0000	0.0000	0.0000	0.4545	0.0000	0.0244	0.0000	0.0000	0.0799	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0826	-6.2550	12.8827	-9.7550	-1.5104
BS_B9SY1STS	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0037	0.0000	0.2065	0.2267	0.0000	0.0000	0.0098	0.0000	0.0208	0.0000	0.0547	0.0000	0.0000	0.0000	0.2535	0.0000	0.2243	0.0000	0.0000	0.5668	13.2368	4.6082	9.9605	-0.4377
BS_BE3DW3RB	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0051	0.0000	0.1888	0.2317	0.0000	0.0000	0.0164	0.0000	0.0432	0.0000	0.0534	0.0000	0.0000	0.0000	0.2600	0.0000	0.2013	0.0000	0.0000	1.6321	12.1824	4.6259	8.4257	-1.3175
BS_BFK70293	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0064	0.0000	0.1964	0.2122	0.0000	0.0000	0.0186	0.0000	0.0388	0.0000	0.0646	0.0000	0.0000	0.0000	0.2610	0.0000	0.2020	0.0000	0.0000	0.3297	11.7729	2.7750	7.5524	-1.8371
BS_BG996C4D	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0068	0.0000	0.1930	0.2171	0.0000	0.0000	0.0194	0.0000	0.0481	0.0000	0.0829	0.0000	0.0000	0.0000	0.2445	0.0000	0.1882	0.0000	0.0000	0.9205	9.5646	2.6548	9.0553	0.7893
BS_BGW6PHHK	TSI		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0052	0.0000	0.1872	0.2375	0.0000	0.0000	0.0172	0.0000	0.0508	0.0000	0.0584	0.0000	0.0000	0.0000	0.2481	0.0000	0.1957	0.0000	0.0000	2.1876	11.2531	5.1932	9.1631	0.2529
BS_BJEG5SVT	CEU		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0083	0.0000	0.2189	0.1767	0.0000	0.0000	0.0374	0.0000	0.0508	0.0000	0.1121	0.0000	0.0000	0.0000	0.1825	0.0000	0.2131	0.0000	0.0000	-0.6473	10.4317	5.6185	5.5879	-2.7311
BS_BJSASJC0	CLM		0.0000	0.0000	0.0000	0.0182	0.0000	0.0000	0.0000	0.3833	0.0000	0.0000	0.0000	0.0000	0.0000	0.4891	0.0000	0.0423	0.0000	0.0000	0.0670	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1812	-5.2390	11.4564	-9.6547	2.1551
BS_BKCPNFZ5	KHV		0.1696	0.2823	0.1958	0.0000	0.2402	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1121	-6.2967	-36.6056	-1.0525	6.7523	0.4699
BS_BKCQQ7BE	CEU		0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0118	0.0000	0.1792	0.1710	0.0000	0.0000	0.0756	0.0000	0.1224	0.0000	0.1032	0.0000	0.0000	0.0000	0.1709	0.0000	0.1658	0.0000	0.0000	-0.2447	8.2299	6.7837	4.1370	-1.4397
